# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
11033	455	1477	--------	-9999	-9999	2	----	image-03
11034	451	1480	--------	-9999	-9999	3	----	
11035	458	1481	Fixation	446.25	1476	4	----	
11036	457	1485	Fixation	448.4	1477.8	5	----	
11037	464	1486	Fixation	451	1479.17	6	----	image-03
11038	-9999	-9999	--------	-9999	-9999	0	----	image-03
11039	2469	712	--------	-9999	-9999	1	----	image-03
11040	2469	712	--------	-9999	-9999	2	----	image-03
11041	472	258	--------	-9999	-9999	3	----	image-03
11042	-9999	-9999	--------	-9999	-9999	0	----	image-03
11043	2027	1443	--------	-9999	-9999	1	----	image-03
11044	-9999	-9999	--------	-9999	-9999	0	----	image-03
11045	-9999	-9999	--------	-9999	-9999	1	----	
11046	551	1488	--------	-9999	-9999	0	----	
11047	552	1477	--------	-9999	-9999	1	----	image-03
11048	1785	989	--------	-9999	-9999	0	----	image-03
11049	1785	989	--------	-9999	-9999	1	----	
11050	1667	1109	--------	-9999	-9999	0	----	image-03
11051	553	1459	--------	-9999	-9999	1	----	image-03
11052	528	1450	--------	-9999	-9999	2	----	image-03
11053	525	1453	--------	-9999	-9999	3	----	image-03
11054	525	1453	Fixation	532.75	1453.75	4	----	image-03
11055	521	1457	Fixation	530.4	1454.4	5	----	image-03
11056	521	1457	Fixation	528.833	1454.83	6	----	image-03
11057	518	1457	Fixation	527.286	1455.14	7	----	image-03
11058	519	1452	Fixation	526.25	1454.75	8	----	image-03
11059	519	1452	Fixation	525.444	1454.44	9	----	image-03
11060	520	1449	Fixation	524.9	1453.9	10	----	
11061	503	1443	Fixation	522.909	1452.91	11	----	
11062	523	1014	--------	-9999	-9999	0	----	image-03
11063	560	1438	--------	-9999	-9999	1	----	image-03
11064	560	1438	--------	-9999	-9999	2	----	image-03
11065	560	1438	--------	-9999	-9999	3	----	image-03
11066	560	1442	Fixation	560	1439	4	----	image-03
11067	560	1445	Fixation	560	1440.2	5	----	image-03
11068	560	1442	Fixation	560	1440.5	6	----	image-03
11069	557	1437	Fixation	559.571	1440	7	----	
11070	554	1429	Fixation	558.875	1438.63	8	----	
11071	557	1437	Fixation	558.667	1438.44	9	----	image-03
11072	554	1437	Fixation	558.2	1438.3	10	----	
11073	590	1042	--------	-9999	-9999	0	----	image-03
11074	553	1449	--------	-9999	-9999	1	----	image-03
11075	566	1442	--------	-9999	-9999	2	----	
11076	637	1427	--------	-9999	-9999	3	----	image-03
11077	637	1431	Fixation	598.25	1437.25	4	----	
11078	636	1435	--------	-9999	-9999	0	----	image-03
11079	636	1435	--------	-9999	-9999	1	----	image-03
11080	637	1431	--------	-9999	-9999	2	----	image-03
11081	637	1431	--------	-9999	-9999	3	----	
11082	640	1431	Fixation	637.5	1432	4	----	image-03
11083	664	1426	Fixation	642.8	1430.8	5	----	
11084	669	1435	Fixation	647.167	1431.5	6	----	image-03
11085	669	1435	Fixation	650.286	1432	7	----	image-03
11086	669	1435	Fixation	652.625	1432.38	8	----	image-03
11087	669	1435	Fixation	654.444	1432.67	9	----	image-03
11088	667	1427	Fixation	655.7	1432.1	10	----	
11089	653	1433	Fixation	655.455	1432.18	11	----	
11090	643	1436	Fixation	654.417	1432.5	12	----	
11091	633	1435	Fixation	652.769	1432.69	13	----	image-03
11092	629	1442	Fixation	651.071	1433.36	14	----	image-03
11093	629	1446	Fixation	649.6	1434.2	15	----	image-03
11094	622	1458	Fixation	647.875	1435.69	16	----	image-03
11095	619	1454	Fixation	646.176	1436.76	17	----	image-03
11096	619	1465	Fixation	644.667	1438.33	18	----	image-03
11097	681	1467	Fixation	646.579	1439.84	19	----	image-03
11098	688	1461	Fixation	648.65	1440.9	20	----	
11099	688	1464	Fixation	650.524	1442	21	----	image-03
11100	688	1464	Fixation	652.227	1443	22	----	
11101	688	1464	Fixation	653.783	1443.91	23	----	image-03
11102	688	1464	Fixation	655.208	1444.75	24	----	
11103	688	1461	Fixation	656.52	1445.4	25	----	
11104	704	1467	--------	-9999	-9999	0	----	image-03
11105	740	1472	--------	-9999	-9999	1	----	
11106	740	1476	--------	-9999	-9999	2	----	image-03
11107	740	1476	--------	-9999	-9999	3	----	image-03
11108	743	1466	Fixation	740.75	1472.5	4	----	image-03
11109	771	1432	Fixation	746.8	1464.4	5	----	image-03
11110	780	1433	Fixation	752.333	1459.17	6	----	image-03
11111	818	1421	--------	-9999	-9999	0	----	image-03
11112	821	1426	--------	-9999	-9999	1	----	
11113	820	1430	--------	-9999	-9999	2	----	image-03
11114	820	1430	--------	-9999	-9999	3	----	image-03
11115	860	1426	Fixation	830.25	1428	4	----	
11116	876	1432	Fixation	839.4	1428.8	5	----	
11117	880	1425	Fixation	846.167	1428.17	6	----	image-03
11118	888	1417	Fixation	852.143	1426.57	7	----	image-03
11119	891	1418	Fixation	857	1425.5	8	----	
11120	891	1418	Fixation	860.778	1424.67	9	----	
11121	895	1414	Fixation	864.2	1423.6	10	----	
11122	1180	977	--------	-9999	-9999	0	----	image-03
11123	929	1446	--------	-9999	-9999	1	----	
11124	935	1451	--------	-9999	-9999	2	----	
11125	973	1423	--------	-9999	-9999	3	----	image-03
11126	973	1423	Fixation	952.5	1435.75	4	----	
11127	973	1423	Fixation	956.6	1433.2	5	----	
11128	980	1420	Fixation	960.5	1431	6	----	
11129	977	1420	Fixation	962.857	1429.43	7	----	image-03
11130	979	1404	Fixation	964.875	1426.25	8	----	image-03
11131	977	1399	Fixation	966.222	1423.22	9	----	
11132	977	1399	Fixation	967.3	1420.8	10	----	
11133	975	1407	Fixation	968	1419.55	11	----	
11134	979	1408	Fixation	968.917	1418.58	12	----	
11135	979	1404	Fixation	969.692	1417.46	13	----	
11136	977	1399	--------	-9999	-9999	0	----	
11137	1033	1438	--------	-9999	-9999	1	----	image-03
11138	1122	1408	--------	-9999	-9999	2	----	
11139	1127	1400	--------	-9999	-9999	3	----	
11140	1130	1405	--------	-9999	-9999	0	----	
11141	1131	1401	--------	-9999	-9999	1	----	
11142	1132	1397	--------	-9999	-9999	2	----	image-03
11143	1139	1384	--------	-9999	-9999	3	----	image-03
11144	1103	1376	Fixation	1126.25	1389.5	4	----	image-03
11145	1097	1375	Fixation	1120.4	1386.6	5	----	image-03
11146	1098	1371	Fixation	1116.67	1384	6	----	image-03
11147	1094	1370	Fixation	1113.43	1382	7	----	
11148	1084	1369	Fixation	1109.75	1380.38	8	----	image-03
11149	1085	1365	Fixation	1107	1378.67	9	----	
11150	1085	1365	Fixation	1104.8	1377.3	10	----	image-03
11151	1088	1369	Fixation	1103.27	1376.55	11	----	
11152	1083	1377	Fixation	1101.58	1376.58	12	----	image-03
11153	1085	1365	Fixation	1100.31	1375.69	13	----	
11154	1115	1369	Fixation	1101.36	1375.21	14	----	
11155	1115	1369	Fixation	1102.27	1374.8	15	----	image-03
11156	1118	1369	Fixation	1103.25	1374.44	16	----	image-03
11157	1118	1369	Fixation	1104.12	1374.12	17	----	
11158	1123	1378	Fixation	1105.17	1374.33	18	----	image-03
11159	1113	1392	Fixation	1105.58	1375.26	19	----	image-03
11160	1143	1396	Fixation	1107.45	1376.3	20	----	
11161	1168	1411	--------	-9999	-9999	0	----	image-03
11162	889	988	--------	-9999	-9999	1	----	
11163	890	978	--------	-9999	-9999	2	----	image-03
11164	886	983	--------	-9999	-9999	3	----	image-03
11165	889	983	Fixation	888.5	983	4	----	
11166	886	978	Fixation	888	982	5	----	
11167	890	978	Fixation	888.333	981.333	6	----	image-03
11168	1160	1402	--------	-9999	-9999	0	----	
11169	1088	1401	--------	-9999	-9999	1	----	image-03
11170	1088	1401	--------	-9999	-9999	2	----	image-03
11171	1088	1401	--------	-9999	-9999	3	----	image-03
11172	1084	1400	Fixation	1087	1400.75	4	----	
11173	1079	1395	Fixation	1085.4	1399.6	5	----	
11174	1079	1395	Fixation	1084.33	1398.83	6	----	
11175	1078	1399	Fixation	1083.43	1398.86	7	----	
11176	1080	1404	Fixation	1083	1399.5	8	----	image-03
11177	1118	1400	Fixation	1086.89	1399.56	9	----	
11178	1218	1409	--------	-9999	-9999	0	----	image-03
11179	1223	1402	--------	-9999	-9999	1	----	image-03
11180	1228	1395	--------	-9999	-9999	2	----	image-03
11181	1226	1390	--------	-9999	-9999	3	----	
11182	847	815	--------	-9999	-9999	0	----	image-03
11183	1227	1386	--------	-9999	-9999	1	----	
11184	1227	1386	--------	-9999	-9999	2	----	
11185	1226	1390	--------	-9999	-9999	3	----	image-03
