time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
4,394,118.42,107.75,8,image-09,sub-18,1-column,S1,Introduction,39.9,9.97
7,419,111.03,129.33,20,image-09,sub-18,1-column,S1,Introduction,23.98,3.43
5,420,195.39,129.62,9,image-09,sub-18,1-column,S1,Introduction,84.36,16.87
6,442,112.84,138.79,15,image-09,sub-18,1-column,S1,Introduction,21.24,3.54
7,471,119.32,169.91,15,image-09,sub-18,1-column,S1,Introduction,39.57,5.65
2,489,186.26,179.58,6,image-09,sub-18,1-column,S1,Introduction,73.61,36.8
3,520,112.73,193.89,8,image-09,sub-18,1-column,S1,Introduction,20.99,7.0
4,528,133.39,201.09,11,image-09,sub-18,1-column,S1,Introduction,20.92,5.23
7,550,181.9,220.36,20,image-09,sub-18,1-column,S1,Introduction,69.77,9.97
2,567,159.56,234.99,7,image-09,sub-18,1-column,S1,Introduction,44.91,22.45
7,587,119.64,242.49,22,image-09,sub-18,1-column,S1,Introduction,20.69,2.96
8,588,140.35,246.53,21,image-09,sub-18,1-column,S1,Introduction,21.1,2.64
2,599,36.62,4.93,4,image-10,sub-18,1-column,-,-,28.41,14.21
9,600,79.24,77.24,4,image-10,sub-18,1-column,-,-,83.94,9.33
10,602,19.82,7.54,9,image-10,sub-18,1-column,-,-,37.43,3.74
3,603,45.05,0.81,5,image-10,sub-18,1-column,-,-,26.11,8.7
3,619,37.7,19.36,7,image-10,sub-18,1-column,-,-,20.41,6.8
4,628,47.68,24.12,10,image-10,sub-18,1-column,-,-,28.15,7.04
5,633,87.69,28.91,13,image-10,sub-18,1-column,-,-,21.97,4.39
12,641,89.44,34.18,35,image-10,sub-18,1-column,-,-,46.37,3.86
7,652,18.36,35.0,18,image-10,sub-18,1-column,-,-,26.55,3.79
6,653,39.28,38.2,19,image-10,sub-18,1-column,-,-,21.16,3.53
5,663,49.97,43.39,14,image-10,sub-18,1-column,-,-,29.2,5.84
6,694,51.78,63.75,13,image-10,sub-18,1-column,-,-,27.08,4.51
6,715,45.62,77.93,16,image-10,sub-18,1-column,-,-,31.74,5.29
8,721,19.78,81.65,25,image-10,sub-18,1-column,-,-,29.83,3.73
5,724,58.18,85.27,15,image-10,sub-18,1-column,-,-,27.11,5.42
5,726,75.45,85.83,13,image-10,sub-18,1-column,-,-,31.11,6.22
4,745,17.31,97.86,11,image-10,sub-18,1-column,-,-,24.7,6.17
6,756,17.97,101.38,15,image-10,sub-18,1-column,-,-,41.41,6.9
4,766,94.78,109.34,12,image-10,sub-18,1-column,-,-,76.15,19.04
4,769,48.66,114.84,10,image-10,sub-18,1-column,-,-,27.77,6.94
4,836,96.69,151.83,11,image-10,sub-18,1-column,-,-,63.61,15.9
9,893,78.7,201.97,27,image-10,sub-18,1-column,-,-,51.77,5.75
8,895,25.3,212.67,12,image-10,sub-18,1-column,-,-,21.57,2.7
8,898,44.82,241.03,11,image-10,sub-18,1-column,-,-,25.51,3.19
3,907,53.82,260.31,9,image-10,sub-18,1-column,-,-,30.53,10.18
5,912,43.24,264.07,12,image-10,sub-18,1-column,-,-,24.48,4.9
5,927,142.22,12.6,14,image-10,sub-18,1-column,-,-,24.23,4.85
3,950,137.62,22.55,7,image-10,sub-18,1-column,-,-,22.7,7.57
5,958,113.1,23.61,14,image-10,sub-18,1-column,-,-,20.25,4.05
13,977,142.02,41.27,15,image-10,sub-18,1-column,-,-,24.69,1.9
7,997,114.2,42.63,18,image-10,sub-18,1-column,-,-,21.99,3.14
5,1029,176.93,83.4,12,image-10,sub-18,1-column,-,-,21.83,4.37
3,1037,139.27,84.28,4,image-10,sub-18,1-column,-,-,42.86,14.29
2,1057,131.67,122.91,5,image-10,sub-18,1-column,-,-,55.61,27.8
6,1079,114.14,127.31,16,image-10,sub-18,1-column,-,-,32.23,5.37
6,1086,146.02,130.59,15,image-10,sub-18,1-column,-,-,21.69,3.62
10,1105,137.18,139.09,27,image-10,sub-18,1-column,-,-,23.46,2.35
6,1135,114.29,153.04,16,image-10,sub-18,1-column,-,-,23.47,3.91
5,1151,139.51,165.18,15,image-10,sub-18,1-column,-,-,24.44,4.89
2,1184,138.07,188.39,5,image-10,sub-18,1-column,-,-,26.29,13.14
4,1217,112.04,200.66,12,image-10,sub-18,1-column,-,-,21.02,5.25
5,1237,188.79,214.12,14,image-10,sub-18,1-column,-,-,27.46,5.49
6,1269,118.11,231.39,16,image-10,sub-18,1-column,-,-,29.85,4.98
7,1318,84.38,260.25,19,image-10,sub-18,1-column,-,-,22.43,3.2
5,1319,127.35,260.78,15,image-10,sub-18,1-column,-,-,42.97,8.59
10,1322,78.68,88.67,7,image-11,sub-18,1-column,-,-,157.33,15.73
6,1323,14.77,4.34,4,image-11,sub-18,1-column,-,-,105.81,17.64
1,1324,26.81,25.86,4,image-11,sub-18,1-column,-,-,24.66,24.66
3,1327,30.29,6.13,7,image-11,sub-18,1-column,-,-,63.0,21.0
4,1350,46.8,14.75,12,image-11,sub-18,1-column,-,-,27.31,6.83
5,1359,58.28,24.81,14,image-11,sub-18,1-column,-,-,30.99,6.2
7,1365,48.96,31.12,17,image-11,sub-18,1-column,-,-,24.11,3.44
7,1372,50.56,35.0,20,image-11,sub-18,1-column,-,-,31.8,4.54
5,1456,24.62,96.54,14,image-11,sub-18,1-column,-,-,26.22,5.24
5,1462,57.06,99.35,9,image-11,sub-18,1-column,-,-,23.91,4.78
10,1485,95.35,110.56,18,image-11,sub-18,1-column,-,-,74.91,7.49
4,1487,43.62,111.94,9,image-11,sub-18,1-column,-,-,47.82,11.96
3,1494,59.54,130.47,6,image-11,sub-18,1-column,-,-,35.62,11.87
24,1504,38.78,160.84,24,image-11,sub-18,1-column,-,-,42.1,1.75
42,1505,67.61,156.91,30,image-11,sub-18,1-column,-,-,29.1,0.69
22,1508,136.86,29.3,7,image-11,sub-18,1-column,-,-,150.87,6.86
5,1541,189.82,21.77,11,image-11,sub-18,1-column,-,-,77.83,15.57
4,1584,139.27,63.78,11,image-11,sub-18,1-column,-,-,23.31,5.83
4,1589,141.26,67.6,9,image-11,sub-18,1-column,-,-,24.22,6.05
4,1608,142.72,76.12,5,image-11,sub-18,1-column,-,-,20.73,5.18
4,1614,137.89,87.52,12,image-11,sub-18,1-column,-,-,22.41,5.6
5,1634,136.96,112.64,16,image-11,sub-18,1-column,-,-,25.34,5.07
4,1643,142.12,99.18,7,image-11,sub-18,1-column,-,-,32.17,8.04
4,1653,187.93,129.69,11,image-11,sub-18,1-column,-,-,70.01,17.5
4,1655,174.95,128.12,11,image-11,sub-18,1-column,-,-,60.39,15.1
6,1685,162.9,144.44,18,image-11,sub-18,1-column,-,-,20.9,3.48
4,1711,138.2,155.52,11,image-11,sub-18,1-column,-,-,23.86,5.96
4,1746,120.72,179.3,10,image-11,sub-18,1-column,-,-,29.09,7.27
4,1788,113.53,205.69,11,image-11,sub-18,1-column,-,-,21.37,5.34
4,1806,116.69,214.92,13,image-11,sub-18,1-column,-,-,51.07,12.77
7,1815,114.38,219.63,22,image-11,sub-18,1-column,-,-,31.77,4.54
5,1883,130.92,255.57,14,image-11,sub-18,1-column,-,-,26.98,5.4
6,1889,113.44,237.57,12,image-11,sub-18,1-column,-,-,24.11,4.02
29,1890,113.77,188.08,19,image-12,sub-18,1-column,S3,References,49.49,1.71
4,1911,58.62,34.99,5,image-12,sub-18,1-column,S3,References,32.32,8.08
5,1918,68.96,46.56,10,image-12,sub-18,1-column,S3,References,21.63,4.33
4,1927,29.53,61.69,7,image-12,sub-18,1-column,S3,References,21.19,5.3
6,1943,42.55,75.84,15,image-12,sub-18,1-column,S3,References,21.25,3.54
4,1946,64.78,95.39,9,image-12,sub-18,1-column,S3,References,41.2,10.3
6,1951,55.52,90.3,16,image-12,sub-18,1-column,S3,References,21.53,3.59
7,1960,65.68,108.78,19,image-12,sub-18,1-column,S3,References,39.12,5.59
3,1962,73.03,106.06,8,image-12,sub-18,1-column,S3,References,22.59,7.53
2,1966,65.22,111.89,5,image-12,sub-18,1-column,S3,References,30.38,15.19
9,1971,28.03,125.21,19,image-12,sub-18,1-column,S3,References,25.98,2.89
7,1984,43.39,142.65,16,image-12,sub-18,1-column,S3,References,20.79,2.97
3,1995,91.6,121.73,6,image-12,sub-18,1-column,S3,References,46.26,15.42
2,2002,44.95,111.8,6,image-12,sub-18,1-column,S3,References,44.29,22.14
11,2004,88.64,123.83,11,image-12,sub-18,1-column,S3,References,61.8,5.62
10,2018,90.58,244.51,4,image-12,sub-18,1-column,S3,References,35.3,3.53
10,2020,101.43,240.48,15,image-12,sub-18,1-column,S3,References,39.3,3.93
12,2023,93.76,247.43,28,image-12,sub-18,1-column,S3,References,47.2,3.93
4,2025,121.41,216.31,13,image-12,sub-18,1-column,S3,References,49.6,12.4
5,2027,168.77,14.41,14,image-12,sub-18,1-column,S3,References,226.51,45.3
6,2031,166.25,26.03,14,image-12,sub-18,1-column,S3,References,33.86,5.64
4,2035,180.99,9.94,13,image-12,sub-18,1-column,S3,References,35.6,8.9
2,2037,153.0,9.9,7,image-12,sub-18,1-column,S3,References,28.69,14.35
6,2045,175.32,27.8,9,image-12,sub-18,1-column,S3,References,27.62,4.6
4,2047,130.73,14.97,10,image-12,sub-18,1-column,S3,References,34.7,8.68
5,2048,164.8,27.62,10,image-12,sub-18,1-column,S3,References,36.34,7.27
4,2052,142.72,35.27,10,image-12,sub-18,1-column,S3,References,22.18,5.54
5,2058,140.75,53.28,15,image-12,sub-18,1-column,S3,References,26.73,5.35
8,2061,169.8,64.51,10,image-12,sub-18,1-column,S3,References,44.54,5.57
7,2066,158.41,67.93,19,image-12,sub-18,1-column,S3,References,44.2,6.31
5,2070,182.15,79.41,10,image-12,sub-18,1-column,S3,References,49.53,9.91
3,2076,176.8,81.14,10,image-12,sub-18,1-column,S3,References,40.66,13.55
5,2090,121.91,122.77,5,image-12,sub-18,1-column,S3,References,27.21,5.44
3,2091,178.29,115.94,5,image-12,sub-18,1-column,S3,References,56.79,18.93
10,2094,133.14,98.29,29,image-12,sub-18,1-column,S3,References,40.23,4.02
3,2095,167.5,99.93,9,image-12,sub-18,1-column,S3,References,34.4,11.47
8,2100,196.64,127.21,25,image-12,sub-18,1-column,S3,References,40.98,5.12
3,2105,171.46,149.8,6,image-12,sub-18,1-column,S3,References,37.26,12.42
4,2108,151.71,149.81,12,image-12,sub-18,1-column,S3,References,33.41,8.35
8,2116,184.81,150.12,23,image-12,sub-18,1-column,S3,References,60.24,7.53
4,2118,185.78,179.74,6,image-12,sub-18,1-column,S3,References,29.63,7.41
4,2120,180.47,183.14,11,image-12,sub-18,1-column,S3,References,42.02,10.51
4,2122,172.22,171.92,11,image-12,sub-18,1-column,S3,References,42.36,10.59
3,2131,148.81,177.36,9,image-12,sub-18,1-column,S3,References,26.24,8.75
9,2141,179.95,193.8,11,image-12,sub-18,1-column,S3,References,33.19,3.69
5,2151,141.46,219.91,10,image-12,sub-18,1-column,S3,References,27.05,5.41
5,2154,174.15,236.21,5,image-12,sub-18,1-column,S3,References,30.77,6.15
10,2158,155.16,237.57,13,image-12,sub-18,1-column,S3,References,31.12,3.11
10,2161,174.78,250.08,9,image-12,sub-18,1-column,S3,References,42.29,4.23
12,2166,252.02,291.97,4,image-12,sub-18,1-column,S3,References,139.95,11.66
29,8,122.74,98.1,15,image-01,sub-17,1-column,S1,Introduction,74.53,2.57
21,15,63.0,103.69,24,image-01,sub-17,1-column,S1,Introduction,47.78,2.28
16,16,89.44,105.27,22,image-01,sub-17,1-column,S1,Introduction,26.49,1.66
12,19,113.43,107.84,12,image-01,sub-17,1-column,S1,Introduction,38.21,3.18
23,25,85.95,109.44,9,image-01,sub-17,1-column,S1,Introduction,42.98,1.87
23,29,74.83,110.89,5,image-01,sub-17,1-column,S1,Introduction,31.2,1.36
16,33,66.4,169.12,8,image-01,sub-17,1-column,S1,Introduction,66.18,4.14
13,37,86.54,146.26,5,image-01,sub-17,1-column,S1,Introduction,24.7,1.9
34,41,103.76,149.06,4,image-01,sub-17,1-column,S1,Introduction,27.14,0.8
28,43,126.46,141.9,5,image-01,sub-17,1-column,S1,Introduction,46.17,1.65
9,45,108.08,148.69,7,image-01,sub-17,1-column,S1,Introduction,76.18,8.46
9,48,77.31,179.98,20,image-01,sub-17,1-column,S1,Introduction,49.74,5.53
5,56,29.35,207.0,5,image-01,sub-17,1-column,S1,Introduction,46.94,9.39
2,57,45.71,193.09,12,image-01,sub-17,1-column,S1,Introduction,21.47,10.73
8,59,47.32,171.27,4,image-01,sub-17,1-column,S1,Introduction,25.49,3.19
6,63,50.99,179.33,9,image-01,sub-17,1-column,S1,Introduction,58.71,9.79
2,66,60.74,220.38,12,image-01,sub-17,1-column,S1,Introduction,40.24,20.12
6,86,50.05,208.6,6,image-01,sub-17,1-column,S1,Introduction,20.4,3.4
2,99,63.88,207.05,6,image-01,sub-17,1-column,S1,Introduction,42.21,21.11
3,100,32.11,215.08,4,image-01,sub-17,1-column,S1,Introduction,32.77,10.92
2,118,82.3,207.86,6,image-01,sub-17,1-column,S1,Introduction,31.49,15.74
2,119,40.02,215.83,7,image-01,sub-17,1-column,S1,Introduction,43.02,21.51
4,135,60.41,213.41,6,image-01,sub-17,1-column,S1,Introduction,50.45,12.61
2,136,36.52,217.06,11,image-01,sub-17,1-column,S1,Introduction,24.17,12.09
4,137,70.16,211.67,7,image-01,sub-17,1-column,S1,Introduction,34.07,8.52
3,147,62.73,217.99,5,image-01,sub-17,1-column,S1,Introduction,42.88,14.29
2,148,33.34,226.02,9,image-01,sub-17,1-column,S1,Introduction,30.47,15.23
4,161,83.02,217.65,4,image-01,sub-17,1-column,S1,Introduction,33.56,8.39
2,162,39.53,224.89,8,image-01,sub-17,1-column,S1,Introduction,44.09,22.05
3,172,64.72,222.63,5,image-01,sub-17,1-column,S1,Introduction,56.98,18.99
3,173,34.25,230.57,10,image-01,sub-17,1-column,S1,Introduction,31.49,10.5
2,184,56.72,229.06,7,image-01,sub-17,1-column,S1,Introduction,56.65,28.32
4,196,43.38,234.23,12,image-01,sub-17,1-column,S1,Introduction,68.41,17.1
8,199,58.36,231.05,5,image-01,sub-17,1-column,S1,Introduction,24.44,3.06
3,214,121.21,239.96,9,image-01,sub-17,1-column,S1,Introduction,33.59,11.2
3,215,88.44,236.64,7,image-01,sub-17,1-column,S1,Introduction,32.94,10.98
3,216,41.97,247.01,8,image-01,sub-17,1-column,S1,Introduction,47.61,15.87
4,218,54.52,244.13,12,image-01,sub-17,1-column,S1,Introduction,24.33,6.08
5,228,41.64,247.84,12,image-01,sub-17,1-column,S1,Introduction,68.38,13.68
2,242,30.57,256.73,5,image-01,sub-17,1-column,S1,Introduction,22.68,11.34
5,243,54.06,251.03,9,image-01,sub-17,1-column,S1,Introduction,24.17,4.83
6,255,114.4,164.5,4,image-02,sub-17,1-column,S2,Body,27.59,4.6
5,257,133.43,170.82,4,image-02,sub-17,1-column,S2,Body,25.65,5.13
5,265,29.65,48.29,5,image-02,sub-17,1-column,S2,Body,105.36,21.07
6,266,69.18,41.54,12,image-02,sub-17,1-column,S2,Body,40.1,6.68
2,284,49.67,55.46,7,image-02,sub-17,1-column,S2,Body,43.93,21.96
5,299,50.58,55.13,16,image-02,sub-17,1-column,S2,Body,45.25,9.05
4,348,74.75,95.97,10,image-02,sub-17,1-column,S2,Body,27.17,6.79
3,351,102.33,146.0,4,image-02,sub-17,1-column,S2,Body,59.8,19.93
5,357,45.11,96.11,9,image-02,sub-17,1-column,S2,Body,80.27,16.05
5,366,45.17,97.28,11,image-02,sub-17,1-column,S2,Body,60.82,12.16
3,379,94.81,134.07,7,image-02,sub-17,1-column,S2,Body,63.08,21.03
4,380,28.3,148.24,5,image-02,sub-17,1-column,S2,Body,68.0,17.0
3,381,70.85,141.51,6,image-02,sub-17,1-column,S2,Body,43.08,14.36
4,385,83.2,134.0,12,image-02,sub-17,1-column,S2,Body,24.09,6.02
4,407,29.66,144.01,6,image-02,sub-17,1-column,S2,Body,26.81,6.7
2,411,61.64,139.21,12,image-02,sub-17,1-column,S2,Body,40.83,20.41
3,422,37.02,146.82,5,image-02,sub-17,1-column,S2,Body,63.93,21.31
3,433,42.69,148.49,12,image-02,sub-17,1-column,S2,Body,58.74,19.58
5,448,67.08,145.76,4,image-02,sub-17,1-column,S2,Body,23.48,4.7
7,449,97.77,141.61,8,image-02,sub-17,1-column,S2,Body,30.97,4.42
3,452,77.41,140.86,6,image-02,sub-17,1-column,S2,Body,20.91,6.97
2,480,50.29,165.65,8,image-02,sub-17,1-column,S2,Body,21.37,10.69
2,514,43.61,192.6,7,image-02,sub-17,1-column,S2,Body,33.83,16.91
3,530,64.0,197.2,4,image-02,sub-17,1-column,S2,Body,24.83,8.28
3,538,43.52,201.43,12,image-02,sub-17,1-column,S2,Body,41.77,13.92
3,548,41.87,205.02,18,image-02,sub-17,1-column,S2,Body,61.91,20.64
2,559,44.73,210.23,14,image-02,sub-17,1-column,S2,Body,46.96,23.48
3,573,153.43,208.71,10,image-02,sub-17,1-column,S2,Body,22.73,7.58
2,575,52.4,212.13,28,image-02,sub-17,1-column,S2,Body,22.33,11.16
2,585,54.26,217.08,7,image-02,sub-17,1-column,S2,Body,40.66,20.33
2,608,41.96,227.49,18,image-02,sub-17,1-column,S2,Body,26.2,13.1
2,619,46.57,230.11,11,image-02,sub-17,1-column,S2,Body,63.92,31.96
4,620,81.34,229.81,15,image-02,sub-17,1-column,S2,Body,34.77,8.69
2,627,44.63,235.77,10,image-02,sub-17,1-column,S2,Body,22.19,11.1
16,639,67.89,240.24,5,image-02,sub-17,1-column,S2,Body,85.35,5.33
2,640,42.35,237.72,12,image-02,sub-17,1-column,S2,Body,25.66,12.83
127,661,104.21,126.46,14,image-03,sub-17,1-column,-,-,40.65,0.32
29,662,148.19,133.9,6,image-03,sub-17,1-column,-,-,44.6,1.54
7,664,86.85,113.36,5,image-03,sub-17,1-column,-,-,64.28,9.18
27,666,102.06,95.62,6,image-03,sub-17,1-column,-,-,37.53,1.39
32,680,98.53,68.79,5,image-03,sub-17,1-column,-,-,103.23,3.23
4,685,27.14,66.16,8,image-03,sub-17,1-column,-,-,74.98,18.75
5,697,23.22,65.65,9,image-03,sub-17,1-column,-,-,72.48,14.5
4,698,43.42,73.41,16,image-03,sub-17,1-column,-,-,21.64,5.41
8,706,151.32,65.49,8,image-03,sub-17,1-column,-,-,20.95,2.62
5,708,34.15,76.62,5,image-03,sub-17,1-column,-,-,113.9,22.78
5,717,82.89,82.48,4,image-03,sub-17,1-column,-,-,55.01,11.0
3,721,55.95,187.37,7,image-03,sub-17,1-column,-,-,75.53,25.18
3,746,94.57,155.41,8,image-03,sub-17,1-column,-,-,48.55,16.18
3,747,154.42,205.11,15,image-03,sub-17,1-column,-,-,77.8,25.93
1,749,44.66,210.7,9,image-03,sub-17,1-column,-,-,49.48,49.48
4,750,68.16,208.48,6,image-03,sub-17,1-column,-,-,23.6,5.9
2,766,60.5,213.41,5,image-03,sub-17,1-column,-,-,50.2,25.1
2,767,39.78,211.76,10,image-03,sub-17,1-column,-,-,20.79,10.39
3,773,94.36,211.52,17,image-03,sub-17,1-column,-,-,21.8,7.27
2,780,41.6,216.26,14,image-03,sub-17,1-column,-,-,38.8,19.4
3,799,42.2,225.35,7,image-03,sub-17,1-column,-,-,80.9,26.97
6,803,47.56,196.65,14,image-03,sub-17,1-column,-,-,35.72,5.95
2,808,126.56,100.33,5,image-03,sub-17,1-column,-,-,98.73,49.37
2,810,68.7,234.03,8,image-03,sub-17,1-column,-,-,174.08,87.04
4,836,92.23,161.62,4,image-03,sub-17,1-column,S2,Figure,33.82,8.46
4,839,98.44,114.78,8,image-03,sub-17,1-column,-,-,64.07,16.02
2,843,98.03,212.37,6,image-03,sub-17,1-column,-,-,56.01,28.0
9,844,41.51,217.33,4,image-03,sub-17,1-column,-,-,56.74,6.3
9,845,98.43,132.67,4,image-04,sub-17,1-column,-,-,102.02,11.34
6,853,64.77,103.33,6,image-04,sub-17,1-column,-,-,37.39,6.23
3,858,70.44,56.6,14,image-04,sub-17,1-column,-,-,26.74,8.91
8,859,77.61,104.54,10,image-04,sub-17,1-column,-,-,48.47,6.06
4,877,92.66,102.97,5,image-04,sub-17,1-column,-,-,24.11,6.03
2,885,42.12,109.74,15,image-04,sub-17,1-column,-,-,40.67,20.34
4,897,107.33,79.88,7,image-04,sub-17,1-column,-,-,60.14,15.04
2,899,131.66,78.13,6,image-04,sub-17,1-column,-,-,33.02,16.51
2,901,58.12,115.01,6,image-04,sub-17,1-column,-,-,83.49,41.74
4,907,58.8,114.71,7,image-04,sub-17,1-column,-,-,82.13,20.53
5,919,89.33,100.78,6,image-04,sub-17,1-column,-,-,44.61,8.92
1,921,108.19,104.59,7,image-04,sub-17,1-column,-,-,24.56,24.56
3,936,95.1,112.98,7,image-04,sub-17,1-column,-,-,35.13,11.71
2,937,50.5,110.52,10,image-04,sub-17,1-column,-,-,44.67,22.34
2,951,91.87,116.1,6,image-04,sub-17,1-column,-,-,37.15,18.57
3,952,44.51,112.54,14,image-04,sub-17,1-column,-,-,47.49,15.83
3,965,90.42,114.66,4,image-04,sub-17,1-column,-,-,23.09,7.7
1,968,134.19,76.1,22,image-04,sub-17,1-column,-,-,32.81,32.81
4,976,88.32,116.36,5,image-04,sub-17,1-column,-,-,20.84,5.21
2,985,75.12,122.6,6,image-04,sub-17,1-column,-,-,51.51,25.75
3,986,51.91,116.31,13,image-04,sub-17,1-column,-,-,24.05,8.02
3,988,72.02,109.91,9,image-04,sub-17,1-column,-,-,23.43,7.81
3,1004,84.27,124.98,7,image-04,sub-17,1-column,-,-,39.62,13.21
2,1005,45.98,124.16,9,image-04,sub-17,1-column,-,-,38.3,19.15
2,1018,84.74,128.66,5,image-04,sub-17,1-column,-,-,39.96,19.98
2,1019,43.08,131.1,10,image-04,sub-17,1-column,-,-,41.73,20.86
3,1022,163.46,126.99,12,image-04,sub-17,1-column,-,-,116.14,38.71
3,1024,45.93,131.47,14,image-04,sub-17,1-column,-,-,79.46,26.49
2,1043,70.84,136.05,5,image-04,sub-17,1-column,-,-,49.99,25.0
2,1044,38.62,134.48,8,image-04,sub-17,1-column,-,-,32.26,16.13
2,1058,50.41,139.29,6,image-04,sub-17,1-column,-,-,67.35,33.67
2,1100,39.24,154.96,8,image-04,sub-17,1-column,-,-,22.14,11.07
3,1115,57.34,156.95,11,image-04,sub-17,1-column,-,-,51.44,17.15
3,1129,59.48,151.35,5,image-04,sub-17,1-column,-,-,44.72,14.91
3,1130,36.12,150.65,10,image-04,sub-17,1-column,-,-,23.37,7.79
4,1139,106.69,110.15,6,image-04,sub-17,1-column,-,-,46.05,11.51
2,1140,102.88,81.98,5,image-04,sub-17,1-column,-,-,28.43,14.21
5,1141,112.33,45.87,6,image-04,sub-17,1-column,-,-,37.33,7.47
2,1145,119.65,122.03,19,image-04,sub-17,1-column,-,-,245.99,123.0
7,1147,92.77,28.98,4,image-04,sub-17,1-column,-,-,89.69,12.81
3,1148,106.02,54.2,11,image-04,sub-17,1-column,-,-,28.49,9.5
4,1162,132.27,161.41,6,image-04,sub-17,1-column,-,-,39.85,9.96
2,1164,141.8,153.5,10,image-04,sub-17,1-column,-,-,67.56,33.78
4,1173,103.52,160.51,16,image-04,sub-17,1-column,-,-,46.08,11.52
4,1178,94.08,164.21,9,image-04,sub-17,1-column,-,-,46.73,11.68
4,1185,80.86,167.75,8,image-04,sub-17,1-column,-,-,38.87,9.72
2,1200,40.22,179.37,12,image-04,sub-17,1-column,-,-,27.77,13.88
2,1214,58.57,179.57,4,image-04,sub-17,1-column,-,-,59.95,29.98
2,1215,36.08,179.9,6,image-04,sub-17,1-column,-,-,22.49,11.24
6,1227,66.16,185.01,24,image-04,sub-17,1-column,-,-,20.75,3.46
4,1257,96.76,207.44,6,image-04,sub-17,1-column,-,-,25.35,6.34
2,1260,108.85,201.51,11,image-04,sub-17,1-column,-,-,32.91,16.45
3,1267,114.87,204.9,6,image-04,sub-17,1-column,-,-,35.48,11.83
2,1268,70.94,207.53,5,image-04,sub-17,1-column,-,-,44.01,22.0
3,1269,43.36,206.89,12,image-04,sub-17,1-column,-,-,27.59,9.2
3,1282,50.75,210.59,6,image-04,sub-17,1-column,-,-,69.71,23.24
5,1304,37.95,208.54,12,image-04,sub-17,1-column,-,-,72.82,14.56
1,1318,36.59,213.69,9,image-04,sub-17,1-column,S2,Body,61.0,61.0
4,1330,39.84,215.93,8,image-04,sub-17,1-column,-,-,62.84,15.71
7,1341,80.69,224.1,8,image-04,sub-17,1-column,-,-,38.44,5.49
8,1368,114.54,211.97,5,image-04,sub-17,1-column,-,-,32.11,4.01
4,1374,88.8,102.75,4,image-04,sub-17,1-column,S2,Body,75.48,18.87
18,1378,59.82,100.41,6,image-05,sub-17,1-column,-,-,21.89,1.22
10,1386,134.02,88.37,18,image-05,sub-17,1-column,-,-,22.79,2.28
7,1392,142.58,67.34,12,image-05,sub-17,1-column,-,-,86.51,12.36
6,1394,141.09,47.05,7,image-05,sub-17,1-column,-,-,24.68,4.11
4,1396,77.42,55.3,10,image-05,sub-17,1-column,-,-,74.35,18.59
4,1399,43.78,47.51,5,image-05,sub-17,1-column,-,-,23.01,5.75
3,1410,90.6,66.81,6,image-05,sub-17,1-column,-,-,33.01,11.0
2,1411,65.55,66.42,6,image-05,sub-17,1-column,-,-,25.05,12.53
3,1419,106.79,80.87,7,image-05,sub-17,1-column,-,-,66.29,22.1
6,1428,125.79,86.43,11,image-05,sub-17,1-column,-,-,31.22,5.2
4,1435,107.46,85.67,6,image-05,sub-17,1-column,-,-,68.46,17.11
13,1437,56.67,39.57,28,image-05,sub-17,1-column,-,-,64.5,4.96
3,1438,106.97,94.0,6,image-05,sub-17,1-column,S2,Formula,74.11,24.7
4,1441,128.71,91.9,7,image-05,sub-17,1-column,-,-,80.08,20.02
4,1443,104.6,126.96,6,image-05,sub-17,1-column,-,-,37.33,9.33
9,1445,150.84,125.12,9,image-05,sub-17,1-column,-,-,57.99,6.44
8,1448,109.28,159.9,5,image-05,sub-17,1-column,-,-,43.23,5.4
2,1450,89.54,138.79,5,image-05,sub-17,1-column,-,-,30.11,15.05
4,1451,73.84,29.23,4,image-05,sub-17,1-column,-,-,110.68,27.67
6,1452,94.06,41.77,5,image-05,sub-17,1-column,-,-,23.79,3.96
4,1456,105.32,116.12,9,image-05,sub-17,1-column,-,-,72.52,18.13
9,1459,99.67,135.02,12,image-05,sub-17,1-column,-,-,23.45,2.61
2,1462,103.58,165.79,6,image-05,sub-17,1-column,-,-,38.44,19.22
5,1465,99.07,178.53,5,image-05,sub-17,1-column,-,-,22.07,4.41
4,1467,102.52,66.55,10,image-05,sub-17,1-column,-,-,142.08,35.52
1,1475,66.86,54.26,4,image-05,sub-17,1-column,-,-,31.19,31.19
6,1491,118.49,52.53,12,image-05,sub-17,1-column,-,-,20.82,3.47
4,1494,99.56,68.16,7,image-05,sub-17,1-column,-,-,34.57,8.64
4,1496,105.56,93.93,8,image-05,sub-17,1-column,-,-,25.33,6.33
2,1499,97.7,162.45,6,image-05,sub-17,1-column,S2,Formula,24.13,12.06
3,1506,113.27,38.4,7,image-05,sub-17,1-column,-,-,83.92,27.97
5,1509,161.63,38.15,4,image-05,sub-17,1-column,-,-,37.69,7.54
5,1511,59.35,71.7,5,image-05,sub-17,1-column,-,-,46.54,9.31
3,1515,90.58,71.38,11,image-05,sub-17,1-column,-,-,43.24,14.41
3,1521,118.15,147.94,4,image-05,sub-17,1-column,-,-,22.77,7.59
7,1524,39.7,208.93,4,image-05,sub-17,1-column,-,-,89.1,12.73
3,1525,77.26,226.4,7,image-05,sub-17,1-column,-,-,41.42,13.81
