time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
9,68,20.41,141.99,8,image-09,sub-3,2-column,S1,Introduction,10.71,1.19
13,72,54.91,159.26,8,image-09,sub-3,2-column,S1,Introduction,14.98,1.15
5,79,78.1,107.23,4,image-09,sub-3,2-column,S1,Introduction,9.36,1.87
6,80,89.72,109.0,5,image-09,sub-3,2-column,S1,Introduction,11.75,1.96
6,82,74.7,114.55,5,image-09,sub-3,2-column,S1,Abstract,9.23,1.54
8,84,69.98,167.65,7,image-09,sub-3,2-column,S1,Introduction,10.86,1.36
14,87,26.3,170.59,13,image-09,sub-3,2-column,S1,Introduction,3.85,0.28
20,88,32.94,173.23,7,image-09,sub-3,2-column,S1,Introduction,7.15,0.36
14,94,56.97,170.48,5,image-09,sub-3,2-column,S1,Introduction,11.22,0.8
7,101,17.47,195.13,6,image-09,sub-3,2-column,S1,Introduction,16.0,2.29
10,118,143.98,111.25,9,image-09,sub-3,2-column,S1,Introduction,14.39,1.44
7,124,101.91,119.09,6,image-09,sub-3,2-column,S1,Introduction,5.98,0.85
8,133,181.36,115.82,7,image-09,sub-3,2-column,S1,Introduction,13.25,1.66
8,135,108.66,120.26,7,image-09,sub-3,2-column,S1,Introduction,9.48,1.19
10,146,112.62,133.76,9,image-09,sub-3,2-column,S1,Introduction,12.7,1.27
20,154,168.95,122.52,19,image-09,sub-3,2-column,S1,Introduction,0.86,0.04
8,155,173.65,121.61,7,image-09,sub-3,2-column,S1,Introduction,4.79,0.6
17,158,114.1,129.83,16,image-09,sub-3,2-column,S1,Introduction,10.46,0.62
13,165,169.93,91.13,12,image-09,sub-3,2-column,S1,Introduction,16.47,1.27
14,167,158.65,110.61,13,image-09,sub-3,2-column,S1,Introduction,9.19,0.66
21,170,118.13,120.08,20,image-09,sub-3,2-column,S1,Introduction,11.26,0.54
12,174,135.39,107.51,7,image-09,sub-3,2-column,S1,Introduction,5.41,0.45
9,176,145.57,114.01,8,image-09,sub-3,2-column,S1,Introduction,18.21,2.02
11,179,126.06,153.22,10,image-09,sub-3,2-column,S1,Introduction,4.09,0.37
6,181,125.16,159.57,5,image-09,sub-3,2-column,S1,Introduction,7.37,1.23
11,189,126.06,176.27,8,image-09,sub-3,2-column,S1,Introduction,11.29,1.03
8,196,130.07,188.26,7,image-09,sub-3,2-column,S1,Introduction,7.78,0.97
9,206,129.69,213.67,8,image-09,sub-3,2-column,S1,Introduction,11.41,1.27
9,212,170.25,219.19,8,image-09,sub-3,2-column,S1,Introduction,11.88,1.32
9,215,129.26,210.45,8,image-09,sub-3,2-column,S1,Introduction,14.42,1.6
9,223,143.78,123.73,8,image-09,sub-3,2-column,S1,Introduction,10.46,1.16
10,230,145.25,134.75,9,image-09,sub-3,2-column,S1,Introduction,8.0,0.8
9,236,176.99,144.66,7,image-09,sub-3,2-column,S1,Introduction,9.43,1.05
6,240,64.13,55.76,5,image-10,sub-3,2-column,-,-,18.56,3.09
14,242,79.53,79.16,13,image-10,sub-3,2-column,-,-,17.76,1.27
7,245,37.88,76.41,6,image-10,sub-3,2-column,-,-,10.95,1.56
8,254,29.84,84.46,7,image-10,sub-3,2-column,-,-,14.03,1.75
9,256,33.16,83.92,8,image-10,sub-3,2-column,-,-,7.7,0.86
15,265,36.04,99.53,10,image-10,sub-3,2-column,-,-,16.4,1.09
13,270,31.07,92.69,12,image-10,sub-3,2-column,-,-,15.38,1.18
10,275,25.22,102.98,9,image-10,sub-3,2-column,-,-,10.5,1.05
10,281,31.72,124.58,9,image-10,sub-3,2-column,-,-,11.33,1.13
10,288,23.04,119.21,9,image-10,sub-3,2-column,-,-,17.54,1.75
22,297,71.55,2.52,21,image-10,sub-3,2-column,-,-,10.4,0.47
8,300,48.97,120.46,7,image-10,sub-3,2-column,-,-,6.7,0.84
8,304,95.44,145.16,7,image-10,sub-3,2-column,-,-,19.05,2.38
9,306,31.3,141.94,8,image-10,sub-3,2-column,-,-,8.94,0.99
16,311,49.85,211.31,15,image-10,sub-3,2-column,-,-,5.42,0.34
5,314,49.61,148.22,4,image-10,sub-3,2-column,-,-,10.92,2.18
10,315,42.42,157.9,9,image-10,sub-3,2-column,-,-,12.06,1.21
7,316,47.94,146.58,6,image-10,sub-3,2-column,-,-,12.59,1.8
9,319,48.34,139.94,8,image-10,sub-3,2-column,-,-,5.99,0.67
17,325,44.88,142.89,16,image-10,sub-3,2-column,-,-,15.67,0.92
12,332,34.39,146.59,11,image-10,sub-3,2-column,-,-,10.96,0.91
23,338,81.3,150.29,22,image-10,sub-3,2-column,-,-,13.07,0.57
14,340,34.27,149.98,13,image-10,sub-3,2-column,-,-,6.89,0.49
11,343,38.94,151.18,6,image-10,sub-3,2-column,-,-,10.48,0.95
8,351,35.63,215.22,7,image-10,sub-3,2-column,-,-,13.21,1.65
14,353,31.4,215.79,13,image-10,sub-3,2-column,-,-,8.25,0.59
24,358,63.97,219.12,23,image-10,sub-3,2-column,-,-,14.36,0.6
11,362,80.62,223.52,10,image-10,sub-3,2-column,-,-,12.73,1.16
8,364,31.32,230.21,7,image-10,sub-3,2-column,-,-,8.97,1.12
6,375,127.35,27.24,5,image-10,sub-3,2-column,-,-,7.03,1.17
9,382,116.16,37.58,8,image-10,sub-3,2-column,-,-,12.71,1.41
22,386,146.84,35.98,21,image-10,sub-3,2-column,-,-,13.69,0.62
8,390,117.51,45.15,7,image-10,sub-3,2-column,-,-,8.47,1.06
11,392,127.54,80.81,10,image-10,sub-3,2-column,-,-,17.83,1.62
7,395,145.27,73.29,6,image-10,sub-3,2-column,-,-,8.81,1.26
11,397,143.21,71.79,10,image-10,sub-3,2-column,-,-,7.77,0.71
11,406,112.43,113.47,10,image-10,sub-3,2-column,-,-,12.0,1.09
8,407,121.89,119.93,7,image-10,sub-3,2-column,-,-,11.46,1.43
7,415,118.21,119.25,6,image-10,sub-3,2-column,-,-,10.15,1.45
9,422,119.99,127.08,8,image-10,sub-3,2-column,-,-,9.33,1.04
10,429,116.82,132.93,9,image-10,sub-3,2-column,-,-,6.82,0.68
5,435,171.35,178.56,4,image-10,sub-3,2-column,-,-,2.63,0.53
7,436,180.0,181.15,6,image-10,sub-3,2-column,-,-,9.03,1.29
9,438,118.07,185.17,8,image-10,sub-3,2-column,-,-,6.19,0.69
13,443,159.8,186.34,12,image-10,sub-3,2-column,-,-,15.47,1.19
21,447,118.18,191.99,20,image-10,sub-3,2-column,-,-,13.63,0.65
10,449,126.25,192.4,9,image-10,sub-3,2-column,-,-,11.9,1.19
13,455,111.75,201.4,12,image-10,sub-3,2-column,-,-,6.82,0.52
12,457,113.07,199.33,11,image-10,sub-3,2-column,-,-,9.87,0.82
12,461,139.97,201.89,11,image-10,sub-3,2-column,-,-,15.02,1.25
11,464,149.74,203.48,10,image-10,sub-3,2-column,-,-,9.65,0.88
19,468,112.76,206.55,18,image-10,sub-3,2-column,-,-,13.18,0.69
12,476,114.22,204.73,11,image-10,sub-3,2-column,-,-,13.3,1.11
8,481,160.47,210.28,7,image-10,sub-3,2-column,-,-,11.29,1.41
27,484,114.2,218.35,26,image-10,sub-3,2-column,-,-,5.94,0.22
7,493,127.53,235.79,6,image-10,sub-3,2-column,-,-,10.84,1.55
9,497,148.34,223.22,8,image-10,sub-3,2-column,-,-,7.84,0.87
9,499,127.06,228.2,8,image-10,sub-3,2-column,-,-,10.97,1.22
32,501,135.53,227.96,27,image-10,sub-3,2-column,-,-,11.86,0.37
20,506,119.71,231.03,15,image-10,sub-3,2-column,-,-,15.16,0.76
8,509,93.85,214.8,7,image-10,sub-3,2-column,-,-,6.02,0.75
10,523,35.19,33.44,5,image-11,sub-3,2-column,-,-,1.26,0.13
9,524,41.57,34.38,8,image-11,sub-3,2-column,-,-,6.45,0.72
8,531,26.7,31.88,7,image-11,sub-3,2-column,-,-,12.83,1.6
9,535,28.57,32.99,8,image-11,sub-3,2-column,-,-,7.4,0.82
6,543,95.56,35.55,5,image-11,sub-3,2-column,-,-,11.97,2.0
6,545,34.15,47.13,5,image-11,sub-3,2-column,-,-,9.6,1.6
16,548,62.18,43.08,15,image-11,sub-3,2-column,-,-,15.29,0.96
9,554,22.65,101.0,8,image-11,sub-3,2-column,-,-,12.84,1.43
8,559,38.02,95.15,7,image-11,sub-3,2-column,-,-,4.47,0.56
7,561,38.96,93.98,6,image-11,sub-3,2-column,-,-,10.63,1.52
16,563,54.01,92.84,15,image-11,sub-3,2-column,-,-,17.49,1.09
6,565,28.81,95.53,5,image-11,sub-3,2-column,-,-,12.27,2.04
11,566,34.33,79.21,10,image-11,sub-3,2-column,-,-,17.23,1.57
13,569,65.32,93.49,12,image-11,sub-3,2-column,-,-,13.42,1.03
9,575,32.32,101.17,8,image-11,sub-3,2-column,-,-,9.27,1.03
5,582,91.18,94.63,4,image-11,sub-3,2-column,-,-,4.59,0.92
8,584,32.49,108.94,7,image-11,sub-3,2-column,-,-,5.38,0.67
9,588,62.58,105.72,8,image-11,sub-3,2-column,-,-,17.33,1.93
6,594,58.54,106.05,5,image-11,sub-3,2-column,-,-,14.55,2.43
11,596,52.28,100.02,6,image-11,sub-3,2-column,-,-,10.72,0.97
9,598,45.05,100.49,8,image-11,sub-3,2-column,-,-,7.82,0.87
12,603,45.64,109.0,11,image-11,sub-3,2-column,-,-,12.56,1.05
9,611,39.73,115.89,8,image-11,sub-3,2-column,-,-,12.7,1.41
5,620,30.11,196.09,4,image-11,sub-3,2-column,-,-,5.16,1.03
6,628,37.25,150.04,5,image-11,sub-3,2-column,-,-,17.7,2.95
5,629,34.9,151.87,4,image-11,sub-3,2-column,-,-,2.98,0.6
16,637,152.02,74.76,15,image-11,sub-3,2-column,-,-,4.68,0.29
14,646,147.71,98.63,13,image-11,sub-3,2-column,-,-,12.58,0.9
10,651,114.08,109.29,9,image-11,sub-3,2-column,-,-,14.74,1.47
8,657,76.15,127.88,7,image-11,sub-3,2-column,-,-,14.46,1.81
7,667,161.62,130.43,6,image-11,sub-3,2-column,-,-,14.37,2.05
6,670,116.14,127.94,5,image-11,sub-3,2-column,-,-,4.1,0.68
8,674,128.91,121.24,7,image-11,sub-3,2-column,-,-,16.46,2.06
12,676,136.81,115.9,11,image-11,sub-3,2-column,-,-,15.42,1.28
20,678,134.18,120.11,19,image-11,sub-3,2-column,-,-,6.44,0.32
14,686,75.04,157.85,13,image-11,sub-3,2-column,-,-,4.56,0.33
11,687,73.06,155.79,10,image-11,sub-3,2-column,-,-,2.86,0.26
9,688,61.15,159.71,8,image-11,sub-3,2-column,-,-,12.54,1.39
6,689,50.49,153.26,5,image-11,sub-3,2-column,-,-,12.46,2.08
10,696,122.79,52.64,9,image-11,sub-3,2-column,-,-,11.9,1.19
8,698,96.39,55.96,7,image-11,sub-3,2-column,-,-,4.62,0.58
7,699,101.27,63.78,6,image-11,sub-3,2-column,-,-,9.22,1.32
6,704,134.38,97.58,5,image-11,sub-3,2-column,-,-,10.68,1.78
6,708,120.36,100.89,5,image-11,sub-3,2-column,-,-,8.73,1.46
6,709,128.21,112.66,5,image-11,sub-3,2-column,-,-,14.15,2.36
6,712,147.27,102.97,5,image-11,sub-3,2-column,-,-,10.62,1.77
10,714,138.32,95.9,9,image-11,sub-3,2-column,-,-,8.66,0.87
9,715,157.56,100.11,8,image-11,sub-3,2-column,-,-,19.7,2.19
7,717,110.78,104.76,6,image-11,sub-3,2-column,-,-,11.94,1.71
7,719,118.47,103.84,6,image-11,sub-3,2-column,-,-,9.37,1.34
20,727,114.38,114.91,19,image-11,sub-3,2-column,-,-,17.38,0.87
12,734,93.27,168.87,11,image-11,sub-3,2-column,-,-,14.67,1.22
10,739,148.55,177.67,9,image-11,sub-3,2-column,-,-,12.98,1.3
10,742,106.05,182.45,9,image-11,sub-3,2-column,-,-,9.38,0.94
8,748,110.91,190.54,7,image-11,sub-3,2-column,-,-,13.65,1.71
16,755,139.07,190.92,15,image-11,sub-3,2-column,-,-,12.38,0.77
8,758,165.45,193.22,7,image-11,sub-3,2-column,-,-,14.38,1.8
21,760,112.6,195.56,20,image-11,sub-3,2-column,-,-,11.02,0.52
8,767,108.15,199.03,7,image-11,sub-3,2-column,-,-,9.63,1.2
7,775,114.04,205.68,6,image-11,sub-3,2-column,-,-,15.95,2.28
13,781,110.89,210.14,12,image-11,sub-3,2-column,-,-,8.9,0.68
9,788,113.02,216.21,8,image-11,sub-3,2-column,-,-,13.01,1.45
7,791,120.29,215.68,6,image-11,sub-3,2-column,-,-,10.51,1.5
11,797,163.01,223.09,10,image-11,sub-3,2-column,-,-,18.1,1.65
61,799,122.47,200.77,12,image-12,sub-3,2-column,S3,References,6.97,0.11
19,804,47.49,84.03,11,image-09,sub-3,2-column,S1,Introduction,16.41,0.86
20,5,89.16,72.26,19,image-01,sub-8,1-column,S1,Introduction,17.38,0.87
15,10,54.3,34.33,14,image-01,sub-8,1-column,S1,Introduction,19.75,1.32
10,14,99.78,30.71,5,image-01,sub-8,1-column,S1,Introduction,17.03,1.7
14,18,117.25,27.29,13,image-01,sub-8,1-column,S1,Introduction,7.35,0.53
14,25,103.9,40.06,13,image-01,sub-8,1-column,S1,Introduction,10.96,0.78
7,26,92.8,38.99,6,image-01,sub-8,1-column,S1,Introduction,11.15,1.59
9,31,118.4,59.45,8,image-01,sub-8,1-column,S1,Introduction,6.25,0.69
16,33,93.06,79.03,13,image-01,sub-8,1-column,S1,Introduction,15.94,1.0
20,42,144.55,73.44,19,image-01,sub-8,1-column,S1,Introduction,6.75,0.34
22,43,142.26,74.9,21,image-01,sub-8,1-column,S1,Introduction,2.72,0.12
13,44,148.57,75.14,12,image-01,sub-8,1-column,S1,Introduction,6.31,0.49
24,47,74.77,92.05,23,image-01,sub-8,1-column,S1,Introduction,15.66,0.65
20,48,90.17,90.26,19,image-01,sub-8,1-column,S1,Introduction,15.5,0.78
6,53,117.72,92.03,5,image-01,sub-8,1-column,S1,Introduction,10.81,1.8
10,61,171.28,103.98,9,image-01,sub-8,1-column,S1,Introduction,10.71,1.07
23,63,85.31,111.66,22,image-01,sub-8,1-column,S1,Introduction,6.06,0.26
11,69,127.68,114.72,10,image-01,sub-8,1-column,S1,Introduction,11.28,1.03
10,75,79.44,122.87,9,image-01,sub-8,1-column,S1,Introduction,11.64,1.16
22,76,84.92,123.7,21,image-01,sub-8,1-column,S1,Introduction,5.54,0.25
10,83,125.91,126.71,9,image-01,sub-8,1-column,S1,Introduction,8.04,0.8
6,88,142.97,126.66,5,image-01,sub-8,1-column,S1,Introduction,4.91,0.82
23,92,55.55,127.31,18,image-01,sub-8,1-column,S1,Introduction,9.62,0.42
6,95,67.71,137.71,5,image-01,sub-8,1-column,S1,Introduction,7.96,1.33
32,97,66.66,140.88,31,image-01,sub-8,1-column,S1,Introduction,11.1,0.35
8,110,82.47,151.33,7,image-01,sub-8,1-column,S1,Introduction,11.52,1.44
9,121,79.35,159.33,8,image-01,sub-8,1-column,S1,Introduction,10.31,1.15
8,128,113.23,177.21,7,image-01,sub-8,1-column,S1,Introduction,15.31,1.91
6,129,111.64,172.23,5,image-01,sub-8,1-column,S1,Introduction,5.23,0.87
5,130,113.77,171.76,4,image-01,sub-8,1-column,S1,Introduction,2.18,0.44
5,132,115.93,158.98,4,image-01,sub-8,1-column,S1,Introduction,18.47,3.69
22,138,71.96,161.92,21,image-01,sub-8,1-column,S1,Introduction,7.59,0.34
17,141,93.0,158.46,16,image-01,sub-8,1-column,S1,Introduction,10.41,0.61
7,150,75.84,169.0,6,image-01,sub-8,1-column,S1,Introduction,8.42,1.2
5,155,88.2,174.19,4,image-01,sub-8,1-column,S1,Introduction,4.89,0.98
10,157,77.93,161.26,5,image-01,sub-8,1-column,S1,Introduction,18.42,1.84
18,162,109.98,164.55,17,image-01,sub-8,1-column,S1,Introduction,9.38,0.52
8,166,72.6,149.7,7,image-01,sub-8,1-column,S1,Introduction,19.49,2.44
10,174,50.63,65.52,9,image-02,sub-8,1-column,S2,Body,13.08,1.31
11,175,65.44,61.3,10,image-02,sub-8,1-column,S2,Body,15.4,1.4
14,187,76.93,72.89,13,image-02,sub-8,1-column,S2,Body,12.11,0.86
27,191,98.08,82.08,24,image-02,sub-8,1-column,S2,Body,11.69,0.43
9,198,140.32,86.9,8,image-02,sub-8,1-column,S2,Body,10.31,1.15
16,201,148.44,85.76,15,image-02,sub-8,1-column,S2,Body,8.74,0.55
5,204,45.74,64.01,4,image-02,sub-8,1-column,S1,Introduction,5.4,1.08
18,210,85.33,75.89,17,image-02,sub-8,1-column,S2,Body,9.15,0.51
16,221,62.83,97.01,15,image-02,sub-8,1-column,S2,Body,8.92,0.56
16,229,130.68,100.02,15,image-02,sub-8,1-column,S2,Body,6.92,0.43
10,231,52.43,111.22,9,image-02,sub-8,1-column,S2,Body,19.75,1.98
13,232,60.55,110.77,12,image-02,sub-8,1-column,S2,Body,8.13,0.63
14,236,77.31,110.29,13,image-02,sub-8,1-column,S2,Body,7.81,0.56
7,246,66.38,117.35,6,image-02,sub-8,1-column,S2,Body,8.85,1.26
19,256,51.33,130.76,18,image-02,sub-8,1-column,S2,Body,12.99,0.68
5,257,60.73,129.41,4,image-02,sub-8,1-column,S2,Body,9.5,1.9
6,261,95.81,168.42,5,image-02,sub-8,1-column,S2,Body,7.21,1.2
18,263,85.45,155.72,17,image-02,sub-8,1-column,S2,Body,5.23,0.29
6,264,94.65,165.98,5,image-02,sub-8,1-column,S2,Body,13.78,2.3
20,268,105.44,157.81,7,image-02,sub-8,1-column,S2,Body,15.3,0.77
5,270,91.88,149.82,4,image-02,sub-8,1-column,S2,Body,8.74,1.75
5,272,59.84,168.49,4,image-02,sub-8,1-column,S2,Body,11.92,2.38
8,275,69.4,177.37,7,image-02,sub-8,1-column,S2,Body,9.62,1.2
20,276,88.19,174.75,19,image-02,sub-8,1-column,S2,Body,18.97,0.95
5,284,69.27,179.29,4,image-02,sub-8,1-column,S2,Body,9.36,1.87
13,285,59.29,176.79,12,image-02,sub-8,1-column,S2,Body,10.29,0.79
11,286,70.8,175.16,10,image-02,sub-8,1-column,S2,Body,11.62,1.06
9,289,59.73,194.74,8,image-02,sub-8,1-column,S2,Body,5.91,0.66
6,290,71.93,187.81,5,image-02,sub-8,1-column,S2,Body,14.03,2.34
23,298,120.94,181.46,22,image-02,sub-8,1-column,S2,Body,6.89,0.3
7,301,110.93,179.09,6,image-02,sub-8,1-column,S2,Body,7.47,1.07
8,302,100.74,179.31,7,image-02,sub-8,1-column,S2,Body,10.19,1.27
6,303,109.23,178.84,5,image-02,sub-8,1-column,S2,Body,8.5,1.42
20,309,121.54,181.63,19,image-02,sub-8,1-column,S2,Body,6.07,0.3
21,311,122.58,180.92,20,image-02,sub-8,1-column,S2,Body,10.4,0.5
14,316,55.23,190.03,13,image-02,sub-8,1-column,S2,Body,11.64,0.83
15,317,66.16,188.73,14,image-02,sub-8,1-column,S2,Body,11.01,0.73
12,319,52.47,174.47,11,image-02,sub-8,1-column,S2,Body,12.59,1.05
9,323,87.56,195.8,8,image-02,sub-8,1-column,S2,Body,8.21,0.91
6,335,64.11,207.97,5,image-02,sub-8,1-column,S2,Body,9.4,1.57
10,345,116.44,233.9,9,image-02,sub-8,1-column,S2,Body,13.77,1.38
19,347,94.99,214.73,18,image-02,sub-8,1-column,S2,Body,19.53,1.03
9,352,119.39,214.78,8,image-02,sub-8,1-column,S2,Body,8.99,1.0
21,354,118.23,215.06,20,image-02,sub-8,1-column,S2,Body,7.63,0.36
14,368,51.34,114.01,8,image-03,sub-8,1-column,-,-,8.01,0.57
9,371,53.44,118.33,8,image-03,sub-8,1-column,-,-,4.7,0.52
19,386,60.99,121.53,18,image-03,sub-8,1-column,-,-,6.28,0.33
9,394,133.28,113.79,8,image-03,sub-8,1-column,-,-,15.39,1.71
11,399,57.39,140.02,11,image-03,sub-8,1-column,-,-,10.87,0.99
6,404,98.36,138.27,5,image-03,sub-8,1-column,-,-,13.41,2.23
7,411,62.07,150.6,5,image-03,sub-8,1-column,-,-,8.23,1.18
16,415,72.05,186.73,7,image-03,sub-8,1-column,-,-,18.27,1.14
7,416,83.45,189.04,6,image-03,sub-8,1-column,-,-,11.63,1.66
7,422,120.2,209.96,6,image-03,sub-8,1-column,-,-,10.56,1.51
60,429,55.3,214.62,59,image-03,sub-8,1-column,-,-,16.3,0.27
14,430,63.65,214.95,13,image-03,sub-8,1-column,-,-,8.36,0.6
5,458,56.34,240.97,4,image-03,sub-8,1-column,-,-,6.3,1.26
27,461,61.31,220.39,18,image-03,sub-8,1-column,-,-,12.04,0.45
12,470,103.2,139.67,11,image-04,sub-8,1-column,-,-,8.18,0.68
6,476,117.84,148.74,5,image-04,sub-8,1-column,-,-,11.08,1.85
5,479,123.68,191.99,4,image-04,sub-8,1-column,-,-,8.92,1.78
10,482,131.7,183.45,9,image-04,sub-8,1-column,-,-,7.4,0.74
17,484,36.97,151.74,16,image-04,sub-8,1-column,-,-,12.59,0.74
13,485,47.86,154.23,8,image-04,sub-8,1-column,-,-,11.17,0.86
12,495,123.42,154.99,11,image-04,sub-8,1-column,-,-,6.68,0.56
7,502,59.82,165.37,6,image-04,sub-8,1-column,-,-,18.35,2.62
39,510,93.4,159.42,6,image-04,sub-8,1-column,-,-,12.3,0.32
9,512,103.06,166.83,8,image-04,sub-8,1-column,-,-,11.55,1.28
21,514,103.0,167.35,20,image-04,sub-8,1-column,-,-,9.83,0.47
5,517,113.86,175.02,4,image-04,sub-8,1-column,-,-,7.26,1.45
10,518,121.88,173.33,9,image-04,sub-8,1-column,-,-,8.2,0.82
10,521,105.83,60.68,5,image-04,sub-8,1-column,S2,Formula,4.43,0.44
7,523,101.25,54.12,4,image-04,sub-8,1-column,-,-,14.6,2.09
6,526,104.5,59.9,5,image-04,sub-8,1-column,-,-,7.65,1.28
12,529,95.19,115.57,11,image-04,sub-8,1-column,-,-,3.6,0.3
5,530,109.95,110.66,4,image-04,sub-8,1-column,-,-,15.56,3.11
13,542,78.62,191.62,12,image-04,sub-8,1-column,-,-,11.77,0.91
6,545,54.3,149.43,5,image-04,sub-8,1-column,-,-,8.48,1.41
10,557,71.0,92.66,9,image-04,sub-8,1-column,-,-,10.58,1.06
6,561,98.64,61.93,5,image-04,sub-8,1-column,-,-,7.9,1.32
12,571,58.25,112.99,11,image-04,sub-8,1-column,-,-,8.19,0.68
13,572,69.07,111.79,12,image-04,sub-8,1-column,-,-,10.89,0.84
17,577,144.75,105.21,12,image-04,sub-8,1-column,-,-,9.03,0.53
6,578,153.19,105.19,5,image-04,sub-8,1-column,-,-,8.44,1.41
16,581,64.65,113.85,15,image-04,sub-8,1-column,-,-,4.08,0.26
14,582,78.17,113.32,13,image-04,sub-8,1-column,-,-,13.53,0.97
6,589,115.28,110.83,5,image-04,sub-8,1-column,-,-,11.96,1.99
21,590,129.16,101.71,16,image-04,sub-8,1-column,-,-,16.61,0.79
9,595,63.22,113.67,8,image-04,sub-8,1-column,-,-,10.12,1.12
5,596,71.08,111.08,4,image-04,sub-8,1-column,-,-,8.28,1.66
6,607,74.34,128.63,5,image-04,sub-8,1-column,-,-,9.16,1.53
33,619,66.81,135.21,32,image-04,sub-8,1-column,-,-,5.36,0.16
7,629,138.6,159.35,6,image-04,sub-8,1-column,-,-,7.44,1.06
14,632,91.37,159.57,9,image-04,sub-8,1-column,-,-,11.54,0.82
7,636,116.5,161.51,6,image-04,sub-8,1-column,-,-,6.87,0.98
24,638,77.74,168.79,23,image-04,sub-8,1-column,-,-,4.94,0.21
18,650,69.66,166.33,17,image-04,sub-8,1-column,-,-,8.59,0.48
21,651,79.56,163.87,20,image-04,sub-8,1-column,-,-,10.2,0.49
5,655,86.32,153.5,4,image-04,sub-8,1-column,-,-,4.85,0.97
18,668,59.01,81.87,17,image-05,sub-8,1-column,-,-,11.32,0.63
23,669,71.99,83.9,22,image-05,sub-8,1-column,-,-,13.14,0.57
12,686,62.8,70.74,12,image-05,sub-8,1-column,-,-,10.35,0.86
14,697,164.87,75.16,13,image-05,sub-8,1-column,-,-,8.36,0.6
13,699,61.55,81.74,12,image-05,sub-8,1-column,-,-,15.53,1.19
12,700,74.69,82.62,11,image-05,sub-8,1-column,-,-,13.17,1.1
4,712,116.31,89.0,4,image-05,sub-8,1-column,-,-,12.08,3.02
16,714,86.06,101.28,13,image-05,sub-8,1-column,-,-,19.32,1.21
37,721,82.84,108.3,37,image-05,sub-8,1-column,-,-,8.67,0.23
15,729,133.37,141.27,14,image-05,sub-8,1-column,-,-,13.71,0.91
12,736,73.29,146.13,11,image-05,sub-8,1-column,-,-,9.22,0.77
10,738,78.85,145.55,9,image-05,sub-8,1-column,-,-,11.77,1.18
6,740,65.3,153.87,5,image-05,sub-8,1-column,-,-,8.16,1.36
7,741,60.96,151.35,6,image-05,sub-8,1-column,-,-,5.02,0.72
18,742,74.87,149.2,17,image-05,sub-8,1-column,-,-,14.08,0.78
6,749,99.7,195.56,5,image-05,sub-8,1-column,-,-,8.42,1.4
8,770,61.69,85.99,7,image-06,sub-8,1-column,S3,Aknowledgement,6.11,0.76
11,771,69.59,85.39,10,image-06,sub-8,1-column,S3,Aknowledgement,7.92,0.72
11,780,124.65,89.02,10,image-06,sub-8,1-column,S3,Aknowledgement,6.45,0.59
10,783,136.16,92.75,9,image-06,sub-8,1-column,S3,Aknowledgement,8.17,0.82
11,790,72.6,104.35,10,image-06,sub-8,1-column,S3,Aknowledgement,7.11,0.65
13,795,96.42,102.44,12,image-06,sub-8,1-column,S3,Aknowledgement,7.24,0.56
30,799,108.33,101.19,29,image-06,sub-8,1-column,S3,Aknowledgement,6.41,0.21
7,800,112.18,103.54,6,image-06,sub-8,1-column,S3,Aknowledgement,4.51,0.64
20,803,122.34,104.8,19,image-06,sub-8,1-column,S3,Aknowledgement,6.67,0.33
14,810,71.93,104.86,13,image-06,sub-8,1-column,S3,Aknowledgement,10.04,0.72
10,821,57.75,124.09,9,image-06,sub-8,1-column,S3,Aknowledgement,2.25,0.23
10,825,71.52,140.52,5,image-06,sub-8,1-column,S2,Body,7.43,0.74
9,829,73.38,134.04,8,image-06,sub-8,1-column,S3,Aknowledgement,6.3,0.7
10,831,77.16,127.16,9,image-06,sub-8,1-column,S3,Aknowledgement,12.05,1.21
16,838,72.9,162.54,15,image-06,sub-8,1-column,S3,Aknowledgement,7.03,0.44
6,842,66.6,162.15,5,image-06,sub-8,1-column,S3,Aknowledgement,7.57,1.26
5,843,75.3,162.56,4,image-06,sub-8,1-column,S3,Aknowledgement,8.71,1.74
24,847,109.33,153.7,23,image-06,sub-8,1-column,S3,Aknowledgement,13.63,0.57
35,853,141.29,167.31,34,image-06,sub-8,1-column,S3,Aknowledgement,8.54,0.24
10,857,58.37,171.73,9,image-06,sub-8,1-column,S3,Aknowledgement,6.96,0.7
7,858,65.32,172.8,6,image-06,sub-8,1-column,S3,Aknowledgement,7.03,1.0
19,863,85.22,186.19,18,image-06,sub-8,1-column,S3,Aknowledgement,5.81,0.31
19,874,68.4,199.64,18,image-06,sub-8,1-column,S3,Aknowledgement,7.47,0.39
23,886,141.57,206.29,20,image-06,sub-8,1-column,S3,Aknowledgement,3.27,0.14
11,887,148.08,205.72,10,image-06,sub-8,1-column,S3,Aknowledgement,6.53,0.59
10,890,148.48,207.36,9,image-06,sub-8,1-column,S3,Aknowledgement,5.91,0.59
18,893,126.58,208.27,15,image-06,sub-8,1-column,S3,Aknowledgement,11.27,0.63
10,898,114.9,211.87,9,image-06,sub-8,1-column,S3,Aknowledgement,8.61,0.86
5,899,120.5,211.78,4,image-06,sub-8,1-column,S3,Aknowledgement,5.6,1.12
9,901,125.55,202.1,8,image-06,sub-8,1-column,S3,Aknowledgement,15.7,1.74
