fr_index,fr_dist,fr_time,fr_speed,cond,subject,section
1907,356.12,30,0.74,1-column,sub-5,S2
1908,1138.16,44,1.62,1-column,sub-5,S2
1909,682.41,9,4.74,1-column,sub-5,S2
1910,681.15,9,4.73,1-column,sub-5,S2
1911,739.0,26,1.78,1-column,sub-5,S2
1912,703.24,8,5.49,1-column,sub-5,S2
1913,953.6,12,4.97,1-column,sub-5,S2
1914,1192.26,30,2.48,1-column,sub-5,S2
1915,2195.93,16,8.58,1-column,sub-5,S2
1916,248.46,13,1.19,1-column,sub-5,S2
1917,352.41,15,1.47,1-column,sub-5,S2
1918,667.95,53,0.79,1-column,sub-5,S2
1919,514.18,8,4.02,1-column,sub-5,S2
1920,478.58,9,3.32,1-column,sub-5,S2
1921,36.8,7,0.33,1-column,sub-5,S2
1922,1256.48,59,1.33,1-column,sub-5,S2
1923,1156.66,10,7.23,1-column,sub-5,S2
1924,137.25,10,0.86,1-column,sub-5,S2
1925,316.55,46,0.43,1-column,sub-5,S2
1926,1387.38,43,2.02,1-column,sub-5,S2
1927,1228.41,16,4.8,1-column,sub-5,S1
1928,944.73,11,5.37,1-column,sub-5,S1
1929,443.47,6,4.62,1-column,sub-5,S1
1930,554.09,13,2.66,1-column,sub-5,S1
1931,1221.14,33,2.31,1-column,sub-5,S1
1932,1749.6,61,1.79,1-column,sub-13,S0
1933,532.45,39,0.85,1-column,sub-13,S0
1934,242.98,6,2.53,1-column,sub-13,S0
1935,1109.8,58,1.2,1-column,sub-13,S1
1936,1222.23,132,0.58,1-column,sub-13,S1
1937,1253.57,78,1.0,1-column,sub-13,S1
1938,1067.38,121,0.55,1-column,sub-13,S1
1939,272.76,58,0.29,1-column,sub-13,S1
1940,191.12,48,0.25,1-column,sub-13,S1
1941,582.89,18,2.02,1-column,sub-13,S1
1942,1155.64,82,0.88,1-column,sub-13,S1
1943,1131.51,74,0.96,1-column,sub-13,S1
1944,1209.87,142,0.53,1-column,sub-13,S1
1945,86.08,6,0.9,1-column,sub-13,S1
1946,621.84,19,2.05,1-column,sub-13,S1
1947,1057.23,100,0.66,1-column,sub-13,S1
1948,1168.28,79,0.92,1-column,sub-13,S1
1949,1202.59,107,0.7,1-column,sub-13,S1
1950,39.84,28,0.09,1-column,sub-13,S1
1951,1041.27,68,0.96,1-column,sub-13,S1
1952,104.98,7,0.94,1-column,sub-13,S1
1953,461.98,23,1.26,1-column,sub-13,S1
1954,368.0,84,0.27,1-column,sub-13,S1
1955,706.31,12,3.68,1-column,sub-13,S1
1956,1022.04,16,3.99,1-column,sub-13,S1
1957,67.84,11,0.39,1-column,sub-13,S1
1958,1117.45,65,1.07,1-column,sub-13,S1
1959,171.82,5,2.15,1-column,sub-13,S1
1960,98.81,9,0.69,1-column,sub-13,S1
1961,676.77,21,2.01,1-column,sub-13,S0
1962,918.75,26,2.21,1-column,sub-13,S0
1963,702.55,5,8.78,1-column,sub-13,S1
1964,1125.54,25,2.81,1-column,sub-13,S0
1965,1141.59,41,1.74,1-column,sub-13,S0
1966,79.93,11,0.45,1-column,sub-13,S1
1967,223.08,21,0.66,1-column,sub-13,S1
1968,368.92,60,0.38,1-column,sub-13,S1
1969,435.42,41,0.66,1-column,sub-13,S1
1970,1099.34,39,1.76,1-column,sub-13,S1
1971,1458.23,67,1.36,1-column,sub-13,S1
1972,1194.92,96,0.78,1-column,sub-13,S1
1973,42.32,7,0.38,1-column,sub-13,S1
1974,40.21,14,0.18,1-column,sub-13,S1
1975,1099.21,65,1.06,1-column,sub-13,S1
1976,1337.26,122,0.69,1-column,sub-13,S1
1977,305.82,42,0.46,1-column,sub-13,S1
1978,78.44,4,1.23,1-column,sub-13,S1
1979,805.93,20,2.52,1-column,sub-13,S1
1980,1332.77,87,0.96,1-column,sub-13,S1
1981,1245.01,38,2.05,1-column,sub-13,S1
1982,53.67,29,0.12,1-column,sub-13,S1
1983,1352.95,100,0.85,1-column,sub-13,S1
1984,1411.51,57,1.55,1-column,sub-13,S1
1985,100.63,10,0.63,1-column,sub-13,S1
1986,1302.24,97,0.84,1-column,sub-13,S1
1987,1307.66,91,0.9,1-column,sub-13,S1
1988,467.68,70,0.42,1-column,sub-13,S1
1989,535.63,28,1.2,1-column,sub-13,S1
1990,206.21,13,0.99,1-column,sub-13,S0
1991,149.93,16,0.59,1-column,sub-13,S1
1992,467.11,13,2.25,1-column,sub-13,S1
1993,437.36,21,1.3,1-column,sub-13,S1
1994,948.87,7,8.47,1-column,sub-13,S2
1995,71.19,12,0.37,1-column,sub-13,S2
1996,38.03,5,0.48,1-column,sub-13,S1
1997,235.41,25,0.59,1-column,sub-13,S1
1998,197.27,21,0.59,1-column,sub-13,S1
1999,1072.09,39,1.72,1-column,sub-13,S1
2000,77.78,23,0.21,1-column,sub-13,S1
2001,414.57,56,0.46,1-column,sub-13,S1
2002,671.67,25,1.68,1-column,sub-13,S1
2003,1398.39,108,0.81,1-column,sub-13,S1
2004,318.32,35,0.57,1-column,sub-13,S1
2005,1013.6,74,0.86,1-column,sub-13,S1
2006,74.49,15,0.31,1-column,sub-13,S1
2007,881.12,51,1.08,1-column,sub-13,S1
2008,582.68,30,1.21,1-column,sub-13,S1
2009,136.67,18,0.47,1-column,sub-13,S1
2010,59.49,10,0.37,1-column,sub-13,S1
2011,133.71,7,1.19,1-column,sub-13,S2
2012,66.0,20,0.21,1-column,sub-13,S2
2013,716.56,139,0.32,1-column,sub-13,S1
2014,829.79,34,1.53,1-column,sub-13,S2
2015,164.09,26,0.39,1-column,sub-13,S2
2016,381.75,38,0.63,1-column,sub-13,S2
2017,1069.49,81,0.83,1-column,sub-13,S2
2018,11.41,12,0.06,1-column,sub-13,S2
2019,1287.28,149,0.54,1-column,sub-13,S2
2020,1348.87,93,0.91,1-column,sub-13,S2
2021,128.96,44,0.18,1-column,sub-13,S2
2022,1176.13,95,0.77,1-column,sub-13,S2
2023,115.92,25,0.29,1-column,sub-13,S2
2024,543.97,34,1.0,1-column,sub-13,S2
2025,398.0,38,0.65,1-column,sub-13,S2
2026,863.34,48,1.12,1-column,sub-13,S2
2027,197.14,9,1.37,1-column,sub-13,S2
2028,1387.73,165,0.53,1-column,sub-13,S2
2029,579.8,97,0.37,1-column,sub-13,S2
2030,801.39,18,2.78,1-column,sub-13,S2
2031,128.74,32,0.25,1-column,sub-13,S2
2032,70.87,9,0.49,1-column,sub-13,S2
2033,131.74,34,0.24,1-column,sub-13,S2
2034,285.15,44,0.41,1-column,sub-13,S2
2035,934.93,33,1.77,1-column,sub-13,S2
2036,55.97,11,0.32,1-column,sub-13,S2
2037,1119.5,37,1.89,1-column,sub-13,S2
2038,1397.89,68,1.28,1-column,sub-13,S2
2039,119.78,6,1.25,1-column,sub-13,S2
2040,58.11,6,0.61,1-column,sub-13,S2
2041,328.38,5,4.1,1-column,sub-13,S2
2042,775.92,6,8.08,1-column,sub-13,S2
2043,312.95,4,4.89,1-column,sub-13,S2
2044,491.36,13,2.36,1-column,sub-13,S2
2045,90.17,24,0.23,1-column,sub-13,S2
2046,863.88,103,0.52,1-column,sub-13,S2
2047,1364.89,123,0.69,1-column,sub-13,S2
2048,152.06,12,0.79,1-column,sub-13,S2
2049,1341.72,95,0.88,1-column,sub-13,S2
2050,366.76,42,0.55,1-column,sub-13,S2
2051,870.63,31,1.76,1-column,sub-13,S2
2052,48.92,13,0.24,1-column,sub-13,S2
2053,1165.09,58,1.26,1-column,sub-13,S2
2054,1397.72,69,1.27,1-column,sub-13,S2
2055,157.45,26,0.38,1-column,sub-13,S2
2056,1063.9,63,1.06,1-column,sub-13,S2
2057,162.57,8,1.27,1-column,sub-13,S2
2058,368.76,86,0.27,1-column,sub-13,S2
2059,532.36,29,1.15,1-column,sub-13,S2
2060,59.82,10,0.37,1-column,sub-13,S2
2061,1231.96,86,0.9,1-column,sub-13,S2
2062,185.66,7,1.66,1-column,sub-13,S2
2063,263.49,46,0.36,1-column,sub-13,S2
2064,940.68,52,1.13,1-column,sub-13,S2
2065,382.58,38,0.63,1-column,sub-13,S2
2066,1035.41,42,1.54,1-column,sub-13,S2
2067,1205.45,49,1.54,1-column,sub-13,S2
2068,83.39,6,0.87,1-column,sub-13,S2
2069,1429.73,75,1.19,1-column,sub-13,S2
2070,1099.31,99,0.69,1-column,sub-13,S2
2071,72.78,5,0.91,1-column,sub-13,S2
2072,98.87,21,0.29,1-column,sub-13,S2
2073,1134.57,60,1.18,1-column,sub-13,S2
2074,64.84,7,0.58,1-column,sub-13,S2
2075,651.54,16,2.55,1-column,sub-13,S2
2076,124.73,9,0.87,1-column,sub-13,S2
2077,443.69,5,5.55,1-column,sub-13,S2
2078,109.74,34,0.2,1-column,sub-13,S2
2079,674.0,14,3.01,1-column,sub-13,S2
2080,857.69,11,4.87,1-column,sub-13,S2
2081,417.57,32,0.82,1-column,sub-13,S2
2082,333.5,9,2.32,1-column,sub-13,S2
2083,695.38,11,3.95,1-column,sub-13,S2
2084,163.79,17,0.6,1-column,sub-13,S2
2085,42.48,26,0.1,1-column,sub-13,S2
2086,866.23,55,0.98,1-column,sub-13,S2
2087,251.52,22,0.71,1-column,sub-13,S2
2088,876.18,66,0.83,1-column,sub-13,S2
2089,294.54,8,2.3,1-column,sub-13,S2
2090,806.86,85,0.59,1-column,sub-13,S2
2091,1438.67,80,1.12,1-column,sub-13,S2
2092,51.97,10,0.32,1-column,sub-13,S2
2093,165.35,36,0.29,1-column,sub-13,S2
2094,771.61,48,1.0,1-column,sub-13,S2
2095,197.93,12,1.03,1-column,sub-13,S2
2096,367.55,62,0.37,1-column,sub-13,S2
2097,629.08,17,2.31,1-column,sub-13,S2
2098,432.99,8,3.38,1-column,sub-13,S2
2099,725.07,6,7.55,1-column,sub-13,S2
2100,941.07,25,2.35,1-column,sub-13,S2
2101,975.48,16,3.81,1-column,sub-13,S2
2102,285.05,28,0.64,1-column,sub-13,S2
2103,389.38,14,1.74,1-column,sub-13,S2
2104,1119.17,19,3.68,1-column,sub-13,S2
2105,156.45,4,2.44,1-column,sub-13,S2
2106,579.01,17,2.13,1-column,sub-13,S2
2107,147.88,5,1.85,1-column,sub-13,S2
2108,480.16,36,0.83,1-column,sub-13,S2
2109,151.49,17,0.56,1-column,sub-13,S2
2110,1415.16,75,1.18,1-column,sub-13,S2
2111,365.84,17,1.34,1-column,sub-13,S2
2112,897.65,51,1.1,1-column,sub-13,S2
2113,837.12,120,0.44,1-column,sub-13,S2
2114,12.37,12,0.06,1-column,sub-13,S2
2115,699.95,8,5.47,1-column,sub-13,S2
2116,414.59,30,0.86,1-column,sub-13,S2
2117,683.91,20,2.14,1-column,sub-13,S2
2118,1311.33,102,0.8,1-column,sub-13,S2
2119,21.75,5,0.27,1-column,sub-13,S2
2120,276.04,46,0.38,1-column,sub-13,S2
2121,1072.47,91,0.74,1-column,sub-13,S2
2122,1361.98,50,1.7,1-column,sub-13,S2
2123,1358.61,98,0.87,1-column,sub-13,S2
2124,39.9,10,0.25,1-column,sub-13,S2
2125,688.05,35,1.23,1-column,sub-13,S2
2126,62.07,6,0.65,1-column,sub-13,S2
2127,895.85,22,2.55,1-column,sub-13,S2
2128,143.15,7,1.28,1-column,sub-13,S2
2129,1182.22,33,2.24,1-column,sub-13,S2
2130,1323.82,42,1.97,1-column,sub-13,S2
2131,262.57,39,0.42,1-column,sub-13,S2
2132,961.71,36,1.67,1-column,sub-13,S2
2133,203.93,30,0.42,1-column,sub-13,S2
2134,171.72,6,1.79,1-column,sub-13,S2
2135,1291.17,26,3.1,1-column,sub-13,S2
2136,515.13,37,0.87,1-column,sub-13,S2
2137,597.94,66,0.57,1-column,sub-13,S2
2138,432.2,28,0.96,1-column,sub-13,S2
2139,474.21,15,1.98,1-column,sub-13,S2
2140,107.48,16,0.42,1-column,sub-13,S2
2141,275.14,42,0.41,1-column,sub-13,S2
2142,1243.27,54,1.44,1-column,sub-13,S2
2143,313.44,62,0.32,1-column,sub-13,S2
2144,1221.63,69,1.11,1-column,sub-13,S2
2145,70.44,17,0.26,1-column,sub-13,S2
2146,432.11,62,0.44,1-column,sub-13,S2
2147,975.92,56,1.09,1-column,sub-13,S2
2148,1432.66,98,0.91,1-column,sub-13,S2
2149,399.95,52,0.48,1-column,sub-13,S2
2150,651.62,31,1.31,1-column,sub-13,S2
2151,121.01,12,0.63,1-column,sub-13,S2
2152,603.22,28,1.35,1-column,sub-13,S2
2153,935.52,27,2.17,1-column,sub-13,S2
2154,17.41,15,0.07,1-column,sub-13,S2
2155,311.22,48,0.41,1-column,sub-13,S2
2156,25.97,20,0.08,1-column,sub-13,S2
2157,850.51,78,0.68,1-column,sub-13,S2
2158,167.06,22,0.47,1-column,sub-13,S2
2159,1192.69,57,1.31,1-column,sub-13,S2
2160,1362.95,74,1.15,1-column,sub-13,S2
2161,119.7,10,0.75,1-column,sub-13,S2
2162,1314.73,35,2.35,1-column,sub-13,S2
2163,1324.83,73,1.13,1-column,sub-13,S2
2164,772.97,33,1.46,1-column,sub-13,S2
2165,1331.23,83,1.0,1-column,sub-13,S2
2166,136.06,26,0.33,1-column,sub-13,S2
2167,975.74,72,0.85,1-column,sub-13,S2
2168,167.4,10,1.05,1-column,sub-13,S2
2169,1081.47,42,1.61,1-column,sub-13,S2
2170,149.59,12,0.78,1-column,sub-13,S2
2171,156.37,30,0.33,1-column,sub-13,S2
2172,1122.65,78,0.9,1-column,sub-13,S2
2173,939.91,17,3.46,1-column,sub-13,S2
2174,321.87,9,2.24,1-column,sub-13,S2
2175,52.98,11,0.3,1-column,sub-13,S2
2176,521.73,55,0.59,1-column,sub-13,S2
2177,893.09,14,3.99,1-column,sub-13,S2
2178,1196.37,47,1.59,1-column,sub-13,S2
2179,207.25,45,0.29,1-column,sub-13,S2
2180,1208.08,43,1.76,1-column,sub-13,S2
2181,318.19,28,0.71,1-column,sub-13,S2
2182,1060.17,57,1.16,1-column,sub-13,S2
2183,50.9,47,0.07,1-column,sub-13,S2
2184,1208.97,27,2.8,1-column,sub-13,S2
2185,156.37,17,0.57,1-column,sub-13,S2
2186,979.51,30,2.04,1-column,sub-13,S2
2187,1421.36,63,1.41,1-column,sub-13,S2
2188,52.93,11,0.3,1-column,sub-13,S2
2189,1367.88,104,0.82,1-column,sub-13,S2
2190,48.36,16,0.19,1-column,sub-13,S2
2191,1226.27,72,1.06,1-column,sub-13,S2
2192,1262.28,65,1.21,1-column,sub-13,S2
2193,260.93,15,1.09,1-column,sub-13,S2
2194,435.83,84,0.32,1-column,sub-13,S2
2195,617.91,4,9.65,1-column,sub-13,S2
2196,1126.06,76,0.93,1-column,sub-13,S2
2197,52.21,5,0.65,1-column,sub-13,S2
2198,1449.64,58,1.56,1-column,sub-13,S2
2199,237.02,10,1.48,1-column,sub-13,S2
2200,253.72,11,1.44,1-column,sub-13,S2
2201,144.73,4,2.26,1-column,sub-13,S2
2202,165.09,5,2.06,1-column,sub-13,S2
2203,433.69,6,4.52,1-column,sub-13,S2
2204,96.25,9,0.67,1-column,sub-13,S2
2205,167.2,16,0.65,1-column,sub-13,S2
2206,165.86,8,1.3,1-column,sub-13,S2
2207,163.16,18,0.57,1-column,sub-13,S2
2208,1104.13,30,2.3,1-column,sub-13,S2
2209,710.47,21,2.11,1-column,sub-13,S2
2210,283.83,59,0.3,1-column,sub-13,S2
2211,156.27,4,2.44,1-column,sub-13,S2
2212,909.08,42,1.35,1-column,sub-13,S2
2213,1007.0,38,1.66,1-column,sub-13,S2
2214,792.04,15,3.3,1-column,sub-13,S2
2215,1154.14,27,2.67,1-column,sub-13,S2
2216,442.65,43,0.64,1-column,sub-13,S2
2217,667.71,7,5.96,1-column,sub-13,S2
2218,649.65,50,0.81,1-column,sub-13,S2
2219,1552.42,27,3.59,1-column,sub-13,S2
2220,206.66,27,0.48,1-column,sub-13,S2
2221,77.52,5,0.97,1-column,sub-13,S2
2222,199.58,6,2.08,1-column,sub-13,S2
2223,72.45,5,0.91,1-column,sub-13,S2
2224,260.86,6,2.72,1-column,sub-13,S2
2225,134.14,43,0.19,1-column,sub-13,S2
2226,705.96,10,4.41,1-column,sub-13,S2
2227,174.58,33,0.33,1-column,sub-13,S2
2228,45.4,9,0.32,1-column,sub-13,S2
2229,99.16,17,0.36,1-column,sub-13,S2
2230,75.25,8,0.59,1-column,sub-13,S2
2231,686.66,30,1.43,1-column,sub-13,S2
2232,335.8,35,0.6,1-column,sub-13,S2
2233,1062.29,78,0.85,1-column,sub-13,S2
2234,82.93,10,0.52,1-column,sub-13,S2
2235,1138.56,52,1.37,1-column,sub-13,S2
2236,337.61,12,1.76,1-column,sub-13,S2
2237,313.41,5,3.92,1-column,sub-13,S3
2238,498.75,14,2.23,1-column,sub-13,S3
2239,750.74,15,3.13,1-column,sub-13,S2
2240,107.38,5,1.34,1-column,sub-13,S2
2241,512.36,102,0.31,1-column,sub-13,S2
2242,521.15,6,5.43,1-column,sub-13,S2
2243,99.71,22,0.28,1-column,sub-13,S2
2244,538.32,13,2.59,1-column,sub-13,S2
2245,632.17,7,5.64,1-column,sub-13,S2
2246,902.44,52,1.08,1-column,sub-13,S2
2247,1062.27,30,2.21,1-column,sub-13,S2
2248,456.97,36,0.79,1-column,sub-13,S2
2249,804.0,11,4.57,1-column,sub-13,S2
2250,1587.96,32,3.1,1-column,sub-13,S2
2251,12.4,7,0.11,1-column,sub-13,S2
2252,326.45,39,0.52,1-column,sub-13,S2
2253,626.36,15,2.61,1-column,sub-13,S2
2254,1116.82,22,3.17,1-column,sub-13,S2
2255,554.18,7,4.95,1-column,sub-13,S2
2256,1291.63,46,1.75,1-column,sub-13,S2
2257,1483.61,34,2.73,1-column,sub-13,S2
2258,290.98,11,1.65,1-column,sub-13,S2
2259,232.78,6,2.42,1-column,sub-13,S2
2260,529.88,13,2.55,1-column,sub-13,S2
2261,138.09,25,0.35,1-column,sub-13,S2
2262,540.56,25,1.35,1-column,sub-13,S2
2263,109.45,9,0.76,1-column,sub-13,S2
2264,155.23,61,0.16,1-column,sub-13,S2
2265,1227.44,45,1.7,1-column,sub-13,S2
2266,247.5,42,0.37,1-column,sub-13,S2
2267,20.08,10,0.13,1-column,sub-13,S2
2268,1046.03,34,1.92,1-column,sub-13,S2
2269,107.14,20,0.33,1-column,sub-13,S2
2270,504.94,7,4.51,1-column,sub-13,S2
2271,1019.05,12,5.31,1-column,sub-13,S2
2272,586.53,4,9.16,1-column,sub-13,S2
2273,88.43,6,0.92,1-column,sub-13,S2
2274,106.65,13,0.51,1-column,sub-13,S2
2275,86.17,17,0.32,1-column,sub-13,S2
2276,976.62,15,4.07,1-column,sub-13,S2
2277,1113.95,41,1.7,1-column,sub-13,S2
2278,263.44,12,1.37,1-column,sub-13,S2
2279,851.47,23,2.31,1-column,sub-13,S2
2280,69.26,5,0.87,1-column,sub-13,S2
2281,503.13,13,2.42,1-column,sub-13,S2
2282,527.2,17,1.94,1-column,sub-13,S2
2283,1070.03,62,1.08,1-column,sub-13,S2
2284,146.65,5,1.83,1-column,sub-13,S2
2285,823.28,16,3.22,1-column,sub-13,S2
2286,31.47,12,0.16,1-column,sub-13,S2
2287,952.07,25,2.38,1-column,sub-13,S2
2288,1216.37,49,1.55,1-column,sub-13,S2
2289,1222.99,35,2.18,1-column,sub-13,S2
2290,969.02,17,3.56,1-column,sub-13,S2
2291,771.05,14,3.44,1-column,sub-13,S2
2292,442.95,26,1.06,1-column,sub-13,S2
2293,51.03,6,0.53,1-column,sub-13,S2
2294,1015.44,21,3.02,1-column,sub-13,S2
2295,153.83,23,0.42,1-column,sub-13,S2
2296,276.31,47,0.37,1-column,sub-13,S2
2297,1136.39,26,2.73,1-column,sub-13,S2
2298,189.56,25,0.47,1-column,sub-13,S2
2299,1030.23,34,1.89,1-column,sub-13,S2
2300,596.31,59,0.63,1-column,sub-13,S2
2301,579.5,28,1.29,1-column,sub-13,S2
2302,160.86,19,0.53,1-column,sub-13,S3
2303,351.25,5,4.39,1-column,sub-13,S3
2304,597.34,25,1.49,1-column,sub-13,S2
2305,265.95,6,2.77,1-column,sub-13,S2
2306,202.28,30,0.42,1-column,sub-13,S2
2307,884.35,10,5.53,1-column,sub-13,S3
2308,190.08,6,1.98,1-column,sub-13,S3
2309,98.44,7,0.88,1-column,sub-13,S3
2310,312.73,5,3.91,1-column,sub-13,S3
2311,300.12,25,0.75,1-column,sub-13,S3
2312,601.56,22,1.71,1-column,sub-13,S3
2313,214.63,12,1.12,1-column,sub-13,S3
2314,920.46,12,4.79,1-column,sub-13,S3
2315,501.42,33,0.95,1-column,sub-13,S3
2316,1268.53,31,2.56,1-column,sub-13,S3
2317,831.85,19,2.74,1-column,sub-13,S3
2318,317.12,25,0.79,1-column,sub-13,S3
2319,638.07,12,3.32,1-column,sub-13,S3
2320,1115.75,12,5.81,1-column,sub-13,S3
2321,438.07,45,0.61,1-column,sub-13,S3
2322,359.38,19,1.18,1-column,sub-13,S3
2323,696.25,9,4.84,1-column,sub-13,S3
2324,795.18,31,1.6,1-column,sub-13,S3
2325,384.52,4,6.01,2-column,sub-12,S1
2326,258.91,7,2.31,2-column,sub-12,S1
2327,115.77,4,1.81,2-column,sub-12,S1
2328,700.25,28,1.56,2-column,sub-12,S1
2329,492.66,27,1.14,2-column,sub-12,S1
2330,51.56,7,0.46,2-column,sub-12,S1
2331,364.43,41,0.56,2-column,sub-12,S1
2332,702.55,26,1.69,2-column,sub-12,S1
2333,83.87,5,1.05,2-column,sub-12,S1
2334,66.86,18,0.23,2-column,sub-12,S1
2335,888.76,41,1.35,2-column,sub-12,S1
2336,947.02,45,1.32,2-column,sub-12,S1
2337,1022.1,37,1.73,2-column,sub-12,S1
2338,155.97,30,0.32,2-column,sub-12,S1
2339,600.83,17,2.21,2-column,sub-12,S1
2340,265.08,32,0.52,2-column,sub-12,S1
2341,97.53,4,1.52,2-column,sub-12,S1
2342,1022.49,24,2.66,2-column,sub-12,S1
2343,93.52,4,1.46,2-column,sub-12,S1
2344,821.92,35,1.47,2-column,sub-12,S1
2345,1266.13,55,1.44,2-column,sub-12,S1
2346,1009.09,46,1.37,2-column,sub-12,S1
2347,195.13,14,0.87,2-column,sub-12,S1
2348,713.07,19,2.35,2-column,sub-12,S1
2349,341.17,18,1.18,2-column,sub-12,S1
2350,487.72,23,1.33,2-column,sub-12,S1
2351,197.33,7,1.76,2-column,sub-12,S1
2352,659.77,15,2.75,2-column,sub-12,S1
2353,496.65,9,3.45,2-column,sub-12,S1
2354,512.65,15,2.14,2-column,sub-12,S1
2355,534.4,15,2.23,2-column,sub-12,S1
2356,274.79,4,4.29,2-column,sub-12,S1
2357,233.62,18,0.81,2-column,sub-12,S1
2358,475.71,27,1.1,2-column,sub-12,S1
2359,520.31,18,1.81,2-column,sub-12,S1
2360,728.55,14,3.25,2-column,sub-12,S1
2361,741.51,19,2.44,2-column,sub-12,S1
2362,249.13,4,3.89,2-column,sub-12,S1
2363,410.89,17,1.51,2-column,sub-12,S1
2364,843.02,35,1.51,2-column,sub-12,S1
2365,62.28,12,0.32,2-column,sub-12,S1
2366,387.85,6,4.04,2-column,sub-12,S1
2367,79.44,11,0.45,2-column,sub-12,S1
2368,195.27,10,1.22,2-column,sub-12,S1
2369,412.87,34,0.76,2-column,sub-12,S1
2370,833.2,79,0.66,2-column,sub-12,S1
2371,276.65,4,4.32,2-column,sub-12,S1
2372,248.9,15,1.04,2-column,sub-12,S1
2373,848.66,44,1.21,2-column,sub-12,S1
2374,827.61,29,1.78,2-column,sub-12,S1
2375,985.82,103,0.6,2-column,sub-12,S1
2376,888.48,36,1.54,2-column,sub-12,S1
2377,649.42,23,1.76,2-column,sub-12,S1
2378,303.21,11,1.72,2-column,sub-12,S1
2379,68.73,9,0.48,2-column,sub-12,S1
2380,466.8,27,1.08,2-column,sub-12,S1
2381,708.46,64,0.69,2-column,sub-12,S1
2382,1041.78,43,1.51,2-column,sub-12,S1
2383,846.35,29,1.82,2-column,sub-12,S1
2384,1014.6,73,0.87,2-column,sub-12,S1
2385,863.6,53,1.02,2-column,sub-12,S1
2386,559.41,31,1.13,2-column,sub-12,S1
2387,383.95,4,6.0,2-column,sub-12,S1
2388,713.52,75,0.59,2-column,sub-12,S1
2389,887.2,32,1.73,2-column,sub-12,S1
2390,785.83,43,1.14,2-column,sub-12,S1
2391,978.86,62,0.99,2-column,sub-12,S1
2392,1036.57,34,1.91,2-column,sub-12,S1
2393,784.23,31,1.58,2-column,sub-12,S1
2394,476.0,5,5.95,2-column,sub-12,S1
2395,670.31,4,10.47,2-column,sub-12,S2
2396,325.66,9,2.26,2-column,sub-12,S2
2397,1106.55,6,11.53,2-column,sub-12,S2
2398,923.93,40,1.44,2-column,sub-12,S2
2399,612.28,25,1.53,2-column,sub-12,S2
2400,233.1,4,3.64,2-column,sub-12,S2
2401,935.14,39,1.5,2-column,sub-12,S2
2402,757.11,20,2.37,2-column,sub-12,S2
2403,439.72,15,1.83,2-column,sub-12,S2
2404,747.92,20,2.34,2-column,sub-12,S2
2405,489.18,21,1.46,2-column,sub-12,S2
2406,210.18,13,1.01,2-column,sub-12,S2
2407,311.49,16,1.22,2-column,sub-12,S2
2408,186.0,4,2.91,2-column,sub-12,S2
2409,273.67,27,0.63,2-column,sub-12,S2
2410,304.26,10,1.9,2-column,sub-12,S2
2411,79.05,10,0.49,2-column,sub-12,S2
2412,476.3,30,0.99,2-column,sub-12,S2
2413,588.99,31,1.19,2-column,sub-12,S2
2414,123.58,4,1.93,2-column,sub-12,S2
2415,197.7,12,1.03,2-column,sub-12,S2
2416,893.03,42,1.33,2-column,sub-12,S2
2417,67.36,5,0.84,2-column,sub-12,S2
2418,939.89,77,0.76,2-column,sub-12,S2
2419,841.72,44,1.2,2-column,sub-12,S2
2420,185.76,25,0.46,2-column,sub-12,S2
2421,492.43,12,2.56,2-column,sub-12,S2
2422,610.84,19,2.01,2-column,sub-12,S2
2423,256.44,11,1.46,2-column,sub-12,S2
2424,195.92,25,0.49,2-column,sub-12,S2
2425,585.13,29,1.26,2-column,sub-12,S2
2426,272.1,27,0.63,2-column,sub-12,S2
2427,1380.79,94,0.92,2-column,sub-12,S2
2428,242.41,32,0.47,2-column,sub-12,S2
2429,150.45,23,0.41,2-column,sub-12,S2
2430,487.6,17,1.79,2-column,sub-12,S2
2431,453.0,70,0.4,2-column,sub-12,S2
2432,575.19,19,1.89,2-column,sub-12,S2
2433,613.1,87,0.44,2-column,sub-12,S2
2434,149.5,22,0.42,2-column,sub-12,S2
2435,528.47,32,1.03,2-column,sub-12,S2
2436,896.63,47,1.19,2-column,sub-12,S2
2437,860.0,57,0.94,2-column,sub-12,S2
2438,897.27,57,0.98,2-column,sub-12,S2
2439,802.8,58,0.87,2-column,sub-12,S2
2440,882.42,55,1.0,2-column,sub-12,S2
2441,285.04,48,0.37,2-column,sub-12,S2
2442,838.2,22,2.38,2-column,sub-12,S2
2443,150.05,7,1.34,2-column,sub-12,S2
2444,735.69,61,0.75,2-column,sub-12,S2
2445,729.95,38,1.2,2-column,sub-12,S2
2446,557.37,31,1.12,2-column,sub-12,S2
2447,636.88,17,2.34,2-column,sub-12,S2
2448,583.87,16,2.28,2-column,sub-12,S2
2449,325.97,14,1.46,2-column,sub-12,S2
2450,457.64,59,0.48,2-column,sub-12,S2
2451,502.97,5,6.29,2-column,sub-12,-------------
2452,885.43,79,0.7,2-column,sub-12,S2
2453,211.91,27,0.49,2-column,sub-12,S2
2454,926.42,66,0.88,2-column,sub-12,-------------
2455,1816.43,52,2.18,2-column,sub-12,S2
2456,1475.43,21,4.39,2-column,sub-12,S2
2457,743.15,36,1.29,2-column,sub-12,S2
2458,789.43,67,0.74,2-column,sub-12,S2
2459,1015.15,48,1.32,2-column,sub-12,S2
